Sample_ID,Source,Reference,Target_Language,Model,Prediction
76,: asmuhtr : auk : fraybiurn · litu kera : meki · siRun · at · herbiurn · faþur : sin :,"Ásmundr and Freybjôrn had the rune-decorated landmark made in memory of Herbjôrn, their father.",en,qwen3.5-0.8B-ft_sv,"Asmund och Frabjörn lät resa mig, sin fader, efter Herbjörn"
77,kuni lit rista runaR þisar eftR sik · kuikhan þurhkutr · risti runa þisar fots arfi,"Gunni had these runes carved in memory of himself while alive. Þorgautr, Fótr's heir, carved these runes.",en,qwen3.5-0.8B-ft_sv,"Gunn lät resa runorna efter sig, Gud, och Gud, och Gud, resa runorna efter sin fader"
78,hulm(k)iR · auk · labus · auk · lafsi · þaiR · litu · raisa stain · at aib-rn · faþur sin koþan · ...t...,"Holmgeirr and <labus> and Lafsi, they had the stone raised in memory of Eibjôrn, their good father ...",en,qwen3.5-0.8B-ft_sv,Hulm och Löv och Lafs och Lita resa denna sten efter Fäders son
79,†M [pær krusis ok sihnum : fgiaþ : ¶ : prokul : omne : malihnum +],†M With this sign of the cross will all evil flee far away.,en,qwen3.5-0.8B-ft_sv,"Mærd og Sigmund, faderen, omne malihnum"
80,la-rans : gierþi : s[t]ai(n) : (þ)-,Lafranz made this stone.,en,qwen3.5-0.8B-ft_sv,Lagnar gjerde stenen
81,... ...ta · stiu(b) · (s)in · ha- ...,"... ..., his/her step(-son). He ...",en,qwen3.5-0.8B-ft_sv,... stin [s]in ha ...
82,[tora · lit · raisa · sti]n [· þina · i]ftiR · rolif · sun · sin · kuþ · hialbi · ant [· hans fotr · risti ·],"Tóra had this stone raised in memory of Hróðleifr, her son. May God help his spirit. Fótr carved.",en,qwen3.5-0.8B-ft_sv,"Tora lät resa stenen efter Rolif, sin son, Gud hjälpe hans fader"
83,ma^ria : mika(l) ¶ a mik br(i)kil ¶ torir §Q ma^ria : mika(i) ¶ a mik brakil ¶ torir,"Mary, Mikjáll owns me, Brigit(?). Þórir. §Q Mary, Mikjáll! Brakil/Brigit owns me. Þórir.",en,qwen3.5-0.8B-ft_sv,Märja och Miki blev mycket bra hjälper
84,... ...isti : krus : -... ¶ ...ir : mol:mu... ...,... raised (this?) cross in memory of Maelmuire ...,en,qwen3.5-0.8B-ft_sv,... reste ... och mor ...
85,ragna : let × raisa × stain × þin(a) ... ... × sun × kuþbirnaR × trenk × ufi(l)an,"Ragna had this stone raised ... ... Guðbjôrn's son, an undaunted valiant man.",en,qwen3.5-0.8B-ft_sv,Ragna lät resa stenen efter sin fader ...
86,· sistin · ris(þ)... ... §B ...ftiR · keRmut · mak si...,"Sigsteinn raised ... §B in memory of Geirmundr, his kinsman-by-marriage.",en,qwen3.5-0.8B-ft_sv,Sjestin reste ... och ...
87,[: rakR : lakþi : stin : yfiR : þiuk : s...n : sin : s...],"Rekkr laid the stone over Þjokkr, his son ...",en,qwen3.5-0.8B-ft_sv,"Raklök lögde sten efter Tjök, sin son"
88,þurkl × auk + kisl + -itu + rais- ... þian + iftR + faþur sn + kans- ku- hialbi ant hans,Þorkell and Gísl had this stone raised in memory of their father Gansi(?)/Knasi(?). May God help his spirit.,en,qwen3.5-0.8B-ft_sv,"Torkl och Gisl och Räs... Tjörn, sin fader, hans kung"
89,biarn · li(t) ... ...- · ul- -(o)(r)oþur · sen ·,"Bjôrn had ... ... Ulfr, his brother.",en,qwen3.5-0.8B-ft_sv,Bjarn lät ... ... göra ...
90,[tiarfR · raisti · stain : þinsa : at : irim : faþur : sin : kuþan :],"Djarfr raised this stone in memory of Grímr, his good father.",en,qwen3.5-0.8B-ft_sv,"Tjörn reste denna sten efter Imur, sin fader"
91,[huitr ok| |karl ouk ulf l...u ...ris...],Hvítr and Karl and Ulfr(?) had ...,en,qwen3.5-0.8B-ft_sv,Hett och Karl och Ulf l...
92,... ...arl ' uk ihulbiurn ' litu rita stono þisa ' uk| |kirua bru þisa ' at iafur faþur si... ... (h)ialbi ont hos,"... Karl and Ígulbjôrn had these stones erected and this bridge made in memory of Jôfurr, their father ... may help his spirit.",en,qwen3.5-0.8B-ft_sv,...
93,[...-R lit ' r...] ... ...- ÷ sina ÷ k...,... had (the stone) raised/erected ... ... their/his ...,en,qwen3.5-0.8B-ft_sv,... lät resa sin
94,[as]kil : lit : rita : stin : þa[na · -f-]- : u[n]-- : faþur : [si]n [-u-]a : kuþ[an],"Áskell had this stone erected in memory of ... his father, a good husbandman.",en,qwen3.5-0.8B-ft_sv,Kil lät resa stenen efter sin son
95,þruntr × risti + tsin × þinsa + aftiR · þurtsin [faþ](u)r sin,"Þróndr raised this stone in memory of Þorsteinn, his father.",en,qwen3.5-0.8B-ft_sv,"Torn rist och Tjörn, sin fader, efter Tjörn sin fader"
96,fastkaiR fastlauk at sun sin litu (h)akua at nefkair,"Fastgeirr (and) Fastlaug had (the stone) cut in memory of Nefgeirr, in memory of their son.",en,qwen3.5-0.8B-ft_sv,Fastgar fastlade sin lät efter Nefkär
97,o^not^r : a mik : a ho^no^m,Ônundr of Hornar owns me.,en,qwen3.5-0.8B-ft_sv,Onotr ... en minne ...
98,tuki : ri(s)-- ¶ -tin : þansi : ift ¶ þurstin : sin ¶ -(r)uþur : nuk ¶ igi : sin : faþu-,"Tóki raised this stone in memory of Þorsteinn, his brother, and Ingi, his father.",en,qwen3.5-0.8B-ft_sv,"Tuke reste denna sten efter Torsin sin son, och igi sin fader"
99,[× sibi × auk × irmuntr × auk × þoriR × litu × raisa × stain × iftiR × s(u)... ... ...-- (h)(a)n · to × austr × sun × kismuntaR],"Sibbi and Ernmundr and Þórir had the stone raised in memory of ... ... ... He, Gísmundr's son, died in the east.",en,qwen3.5-0.8B-ft_sv,"Sigbjørn och Irmund och Torbjörn lät resa denna sten efter Sule, sin son, och Gunnar, son av Sven"
100,... stin : þinsi : i--iR : un...,... this stone in memory of ...,en,qwen3.5-0.8B-ft_sv,... stin ...
1,[hualf : lit ... ufir : tar : fadur : simun ...],... had the vault [made] ... over their father Símon ...,de,qwen3.5-0.8B-ft_sv,"Hjalff lät efter Tord, sin fader, som var en mycket god man."
2,...(a)lui : lit * kira : kubl : ifti... ... burþur : ulfs * þiR * a(u)... ... (m)iþ * ikuari : o : sirk*la(t)...,...-vé had the monument made in memory of ... Ulfr's brother. They in / to the east ... with Ingvarr in Serkland.,de,qwen3.5-0.8B-ft_sv,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
3,þat ik uk (M) nona ¶ snonk=uk(t)(i)unf(i) ¶ sak a=rf hit(r)k ¶ þik,... ... ... ... ... ... ... ... ... …,de,qwen3.5-0.8B-ft_sv,"Jag och denna sten efter sig, och de fleddar"
4,§A nasi × auk : þair : bruþr : raistu : stain : þisa ×,"§A Nasi/Nesi and his brothers raised this stone §B in memory of Jarl, their good father, and made the bridge as thanks to God.",de,qwen3.5-0.8B-ft_sv,Nasi och Tadebjörn reste denna sten efter sin fader
5,[(n)...i...iukaR : auk : biorn : auk : farulfi : þiR : litu : risa : stan : aftiR * aka : faþur : sin * hat : uaR : uskul * þik : þRa *],"... and Bjǫrn and Farulfr, they had the stone raised in memory of Áki, their father. He was ...",de,qwen3.5-0.8B-ft_sv,"...niga och Björn och Farulf lät resa stenen efter Åke, sin fader, och hans son."
6,§A ...r × ok × e...,§A ... and ... §B ...,de,qwen3.5-0.8B-ft_sv,... och ...
7,k-na : let : legia : st¶in : þensi : auk : tuki :,Ginna(?)/Gína(?) had this stone laid and (i.e. with) Tóki.,de,qwen3.5-0.8B-ft_sv,Leta lätta stenen efter Tuke
8,§A (m)a(l)(i) : es : a : s(t)ain(i) : þesu(m) : a- ...,"§A The agreement on this stone is, that ... §B half of the warping-line lie to ... §C as property and as allodial land ... ...",de,qwen3.5-0.8B-ft_sv,Såg må lade sig stenen resa efter ...
9,× orikia × auk × ikul × litu × raisa × stain × ... ...biurn × faþur sin ×,"Órœkja and Ígull had the stone raised ... ...-bjǫrn, their father.",de,qwen3.5-0.8B-ft_sv,"Örki och Ikel lät resa stenen efter Björn, sin fader"
10,...[rn :] auk * fasti : raist=u st[a]in ** at * k(i)(l)beaurn : faþ(u)r : si(n) : [buata : þo]r[*kiai]rþ[i **],"Bjǫrn and Fasti raised the stone in memory of Ketilbjǫrn(?), their father, Þorgerðr's husbandman.",de,qwen3.5-0.8B-ft_sv,"...Rön och Fasti reste denna sten efter Kildebärn, sin fader, som hade denna sten"
11,§A ...þi---- (+) -ftir + foþur (:) sin (:) þurbio-...,§A ... in memory of his father Þorbjǫrn. §B ...,de,qwen3.5-0.8B-ft_sv,... ... sin denna sten ...
12,[... uaR * tauþr × i austr*uih- ...],... died on the eastern route ...,de,qwen3.5-0.8B-ft_sv,...
13,k suntahr tir brim o=k i treta=ntu rato,K (was) the Sunday[-stave] and Tyrr the prime-stave in the thirteenth row.,de,qwen3.5-0.8B-ft_sv,Sundtär trätar bräm och de trätar rota
14,§A ... ¶ ... ¶ ... ¶ ...,§A ... ... ... ... §B ... ... ...,de,qwen3.5-0.8B-ft_sv,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
15,[... ...lfa : faþur * sin : auk ...],"... (in memory of) Þjalfi(?), his father and ...",de,qwen3.5-0.8B-ft_sv,... sin Gud och ...
16,... : [ai](f)(t)(i)(r) * (m)(u)... * (u)…,... in memory of <mu-> ...,de,qwen3.5-0.8B-ft_sv,... efter mig ...
17,§A ol(a)f(r) : hnaki : -... ...ra : famtan : (b)o : kan-þis... ...n(m)... ...(i)rþi : s---...,§A Ólafr the Neck ... ... fifteen estates ... ... ... ... §B all may violate Gautr(?) ...,de,qwen3.5-0.8B-ft_sv,"Ol af gränder ... fämman, hans son ..."
18,[biriki ÷ birita ÷ batar ÷ ok ÷ akhi ÷ kyrþi kirkuh ÷ asur ÷ ok ÷ skuli ÷ ok ÷ þorþr ÷ ok ÷ ku=nar ÷ i siua---sta ÷],May Birita save (us). Pétr and Áki made the church. Ôzurr and Skúli and Þórðr and Gunnarr in Sigvaldstaðir.,de,qwen3.5-0.8B-ft_sv,"Birke och Birte och Oke och Äke och Kyrvik och Asur och Sule och Tor och Gunnar, de sista stenen"
19,þo=rir * ræist * runa=r * þessa=r * þan * olaus*mess*o=æpþa=n ¶ ...r han * fo=r * he=r um ¶ ÷ bæþe= =ge=rþo= =no=(r)ne=r * uæl * o=k * il=la * mikla * møþe ¶ g skapaþu * þær mer,"Þórir carved these runes on the eve of Olaus-mass, when he travelled past here. The norns did both good and evil, great toil ... they created for me.",de,qwen3.5-0.8B-ft_sv,"Tore reste denna run efter hans mor, en mycket väl vild man. Han gjorde hem till Bæþegore, en god man. Han skapade de mer."
20,+ BONDO FRISO ME FECIT | ESGERVS RØTH ME FECIT : FIERI | fuþorkhniastblmy---,"Bondo (the) Frisian made me, Esgervs Red had me made. Golden numbers.",de,qwen3.5-0.8B-ft_sv,"Bondo forsade mig, efter Esgerves, og efter Fierie, fader af Fugorkhneastblym"
21,[stoþi * auk * sihtiarfr *  þorker * lit]u * ris[t]a * stin at * aistu[lf * b]roþu[r *] (s)in [sun þorkerþa],"Stóði and Sigdjarfr and Þorgerðr had the stone carved in memory of Eistulfr, their brother, Þorgerðr's son.",de,qwen3.5-0.8B-ft_sv,"Sjö och Sjöfärger lät resa stenen efter Stin, sin broder, som denna gång var sin broder"
22,þoriR × lit hakua stain at * binu fiþur sin × ketilu[i × at × b]onta sin ×,"Þórir had the stone cut in memory of Bína(?), his father; Ketilvé in memory of her husbandman.",de,qwen3.5-0.8B-ft_sv,"Thor lät haka stenen efter Bine, sin fader, och dekte sin broder"
23,+ annus * inkannacionis : domini : millesimus * ducentisimus : tris=cesimus : oktauus : erat : fakta * ak kampana : bero : s=crp*sit,Anno incarnationis Domini millesimo ducentesimo tricesimo octavo erat facta hæc campana. Bero scripsit.,de,qwen3.5-0.8B-ft_sv,"Annes Inkkagnades dommes millesimus, den des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des des"
24,§A kruhs markus (s)u--io-(b) ¶ --(u)(h)(s) (m)aþ(e)(u)s -- §B (k)ruhs iohanæs ¶ (k)ruhs (l)(u)k-- --,"§A Crux, Marcus, ... crux, Matthæus, ... §B crux, Johannes, crux, Lucas …",de,qwen3.5-0.8B-ft_sv,"Gruðs markus sinne efter Gud, hans mor, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud, Gud,"
25,[* iskirun * harþiR * totiR * lit * risti * runiR * ati * sik * sialfan * hn * uil * austr * fara * auk * ut * til * iursala * fair * risti * runiR *],"Ingirún(?) Harðr's daughter, had the runes carved in memory of herself. She wants to travel to the east and abroad to Jerusalem. Fótr(?) carved the runes.",de,qwen3.5-0.8B-ft_sv,"Iskrun harðar och lät resa denna run efter sig, sin fader, och de flesta av de andra."
26,[isifara · auk · k... ... ...-r · sin · hon tu i krikum],<isifara> and ... ... their … He died in Greece.,de,qwen3.5-0.8B-ft_sv,"Isifara och ... sin hon, du gjorde denna resa"
27,biarfaa : statu : sis[o] stain ¶ hakbiarn :  bruþr  ¶ ruþuisl : austain : imuar ¶ is af[a] : st[ai]n[a] : stata : aft : raf[a] ¶ su[þ] furi : ru[f]staini : kuamu ¶ uit i aifur : uifil ¶ [ba]uþ [u=m],"Hegbjǫrn raised this stone glaring (and his) brothers Hróðvísl, Eysteinn, <-muar>, who have had stones raised in memory of Hrafn south of Rofstein. They came far and wide in Eifor. Vífill bade ...",de,qwen3.5-0.8B-ft_sv,"Biarfa stenen sten efter Hagen, Brudr, Ruesvold, Is af sten efter Stade, efter Rafe, Sverge, Rysti, Gud, Uifil, Baud, Umd"
28,[turi : sati : stin : þonsi : aftir : askut : bruþur : sin : iar : barþi : iattin : þikra : i : iatustun : auk : brunia : fik : harþa : kuþan *],"Dýri(?) placed this stone in memory of Ásgautr, his brother, who lived(?) in Jǫtunstaðir(?) and Brúni, a very good valiant man.(?)",de,qwen3.5-0.8B-ft_sv,"Ture satte denna sten efter Askut, sin broder, och efter Bärte, sin fader. Iätte de iätta denna sten, och de var bra."
29,...[(n) '] uk ' ihul ' uk ' gisl ' uitr ' li... …,... and Ígull and Gísl (and) Eyndr(?) had ...,de,qwen3.5-0.8B-ft_sv,... [n] ... [ug] ... [gil] ... [u]tr ... [li] ...
30,--rþr * ris-- * kuml * þe... ... ...-aþis * o * eklanti,Þórðr raised this/these(?) monument(s) ... met his end in England.,de,qwen3.5-0.8B-ft_sv,"Rist resten efter Gud, hans søn, efter Eglant, en god man"
31,§P [katil × risti × sten × efti sin broþur : nahhar stens su- +],"Ketill raised the stone in memory of his brother Nagr(?), Harðsteinn's son.",de,qwen3.5-0.8B-ft_sv,"Göte, sten efter sin broder, de hade stenen, och de hade stenen"
32,[+ butulfr : ... : ...s...r : butuiþr : ok : iakaupr : ok : olafr : ...],Bótulfr ... ... Bótviðr and Jakobr and Ólafr ...,de,qwen3.5-0.8B-ft_sv,Bøtlfr ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
33,× fastbiurn × lit rita × stain × iftiR mintil × faþurR sin,"Fastbjǫrn had the stone erected in memory of Myndill, his father.",de,qwen3.5-0.8B-ft_sv,"Fostbjörn lät resa stenen efter Mjöl, sin fader"
34,§A pa=l æi(n)(a)=(r)so=n : ræist : run(a)=(r) (:) þæs...,§A Páll Einarr's son carved these runes §B ... this stone in memory of ...,de,qwen3.5-0.8B-ft_sv,"På denne sten efter Rysta, hans son, runer efter denna ..."
35,* ali : lakþi : stin : þasi : uftiR : uþu : kunu : s... ...u : harþa : kuþa,"Áli/Alli laid this stone in memory of Auða, his wife ... very good.",de,qwen3.5-0.8B-ft_sv,"Alel, Lade, sten, Värde, Udd, Kung, ... ... harde Gud, Kung"
36,--ti- + karþi × br(u) + þasi + a-tiR + hemkil + auk * siba sunu × sina,"<--ti-> made this bridge in memory of Heimkell and Sibbi, her sons.",de,qwen3.5-0.8B-ft_sv,"Gärde och Sine son, sin man, efter Hemkile, och Sibe"
37,Side A : tuki : r-... : br--... Side B ...-s-…,Tōki …,de,qwen3.5-0.8B-ft_sv,Sida tuka resa ...
38,§A ... ¶ ... §B ... ¶ …,§A ... ... §B ... …,de,qwen3.5-0.8B-ft_sv,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
39,+ aslagr : pr(e)str * reit * runa=r þessa=r,Áslakr the priest wrote these runes.,de,qwen3.5-0.8B-ft_sv,Asger prest rest denna runa
40,h[outi]an [* auk * asur * þair * litu *] (r)aisa * merki * þisa * at [*] (u)l[f] * faþur * sin *,"<houtian> and Ôzurr, they had these landmarks raised in memory of Ulfr, their father.",de,qwen3.5-0.8B-ft_sv,"Högön och Asur lät resa denna resa efter Ulv, sin fader"
41,§A -uki : os^a : b : r^aisþ^a : u^ar : aft : -^t-a^þ : -(i)- : nafis §B : þo : is : o(s)(i) : --- : þ^aþa^n : (a)(u)- -u^a : staina : þisa : -----,§A ... §B …,de,qwen3.5-0.8B-ft_sv,"Gudvig och Ösa reste efter Nafis, sin son. Gudvig reste också efter Sten, sin son."
42,tu-iR : resþi : sta... ... unþik : bru-ur : sin :,"Tólir/Dóttir raised the stone ... Óníðingr, his/her brother.",de,qwen3.5-0.8B-ft_sv,Ture reste denna sten efter sin broder
43,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.,de,qwen3.5-0.8B-ft_sv,"Aa, B, C, D, E, G, H, I, K, L, M, N, O, P, R, S, T, U, V, Y."
44,× þorkis[l] -uk × þorstin auk × uibiarn × auk × olifr × --tu × raisa × stin × eftiR × þorbiarn × faþur × sin,"Þorgísl and Þorsteinn and Vébjǫrn and Óleifr had the stone raised in memory of Þorbjǫrn, their father.",de,qwen3.5-0.8B-ft_sv,Torkis-ug þorstind og Uibarn og Olifr -tore resa denna sten efter Torbjörn sin
45,[kalukR lit × risa × stn × þina × iftR × siba · boanta sin × koes...--... faþur · s¶in han fal · s... ¶ keþfrekr],"<kalukR> had this stone raised in memory of Sibbi, her husbandman ... her father. He fell south(?) …",de,qwen3.5-0.8B-ft_sv,"Kaluk lät resa stenen efter Sibae, sin son, och de fader och sin fader."
46,§A + tak ' hiR krist * (e)yratr * hafir * kart ' klukhera * sun ' amen,"§A Thank-you(?), Lord(?) Christ. Eyrhvatr(?) has made, son of the organist. Amen. §B Jubilant.",de,qwen3.5-0.8B-ft_sv,"Tack, här Krist, efter Haffir, klagar efter Klughera, som är min"
47,§A d=um * das : ka=rus * e=ris : da=re : des--,"§A As long as you give, you will be held dear; if you abandon giving, §B you will be despised.",de,qwen3.5-0.8B-ft_sv,"Dædem, de Rige, deres fader"
48,[× aist]r × lit × [ra... ... ... suart×haufþa × faþur] ...,"Eistr had … raised in memory of Svarthǫfði, his father.",de,qwen3.5-0.8B-ft_sv,"Aist lät resa denna stund efter Svarthög, sin fader"
49,bosi : tlhi ¶ kirki ¶ bosi : ta=lh`þ´i sten ¶ til skatma ¶ kirkiu,Bósi shaped the church. Bósi shaped the stone for the church of the inhabitants of Skatelöv.,de,qwen3.5-0.8B-ft_sv,"Boise triggjer denna sten efter Sten, en sten från Skatman, sin sten efter Gud."
50,baki : fulk(s)tin þiR : raisþu : stin : þan:si : at : faþur : sin kitilhafþa þ=r=u=t=a=R= =þ=i=a=k=n uit,"Banki/Baggi (and) Folksteinn, they raised this stone in memory of their father Ketilhǫfði, a Þegn of strength. ...",de,qwen3.5-0.8B-ft_sv,"Bäke fulkes sten resa denna sten efter Faudur sin kätelhag, där han hade gjort ut"
51,riuiþr : risiþ : sti : þasi : auftiR : kirm : su : sin : miuk : kuþan : trik :,"<riuiþr> raised this stone in memory of Grímr, his son, a very good valiant man.",de,qwen3.5-0.8B-ft_sv,"Rige reste reste stenen, efter Krim, sin son, och Gud, triken"
52,auþa : auk : ika * auk * erintis * þriþi * hafa * muþk-... -þ um * karua * stain ra--... itiR * suain * faþur : sin * auk * at kuþfast * bruþr * sin * han uaR : sun : auþuR,"Auða and Inga and Erindís as the third, the mother and daughters have (achieved) the feat of making and raising(?) the stone in memory of Sveinn, their father, and in memory of Guðfastr, their brother. He was Auða's son.",de,qwen3.5-0.8B-ft_sv,"Auga och ikke och efter Erins, den hände denna sten, som reste sin fader, och hans broder. Sun, sin son, hade denna sten."
53,...--- × lagþu × s... …,... laid the stone ...,de,qwen3.5-0.8B-ft_sv,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
54,a=u=æ ÷ maria ÷ iæssus + {ANNO : DOMINI : MO : CCCO : XLO : QUINTO : DECIMO : SEPTIMO : KLAS : AUGUSTI : CURATO : ECCLEIE : DOMINO : OLAUO : TUTORIBUS : ECCLEIE : GEDSTAUO : ET : NICHOLAO : HAQUINUS : FUDIT : HANC : CAMPANAM : MAGNO : REGE : SUECIE : DNO : SIGGONE : EPISCOPI : SCARENSI} : +,Ave Maria Jesus. {Anno domini millesimo trecentesimo sexagesimo quinto decimo septimo kalendas augusti curato ecclesiae domino Olauo tutoribus ecclesiae Gedstauo et Nicholao Haquinus fudit hanc campanam Magno rege Sueciae domino Siggone episcopo Scarensi.},de,qwen3.5-0.8B-ft_sv,"Ave Maria, Jesus, Anno Domine, Mo, Ccco, Xlo, Quinto, Decimo, Septimo, Klas, Augusti, Curato, Ekklesi, Domino, Olauno, Tutoribus, Ekklesi, Gedstauo, Et Nicolao, Haquinus, Fudit, Hanc, Campanam, Magnum, Regem, Sueci, Dnoga, Siggone, Epscopis, Scarensis."
