Sample_ID,Source,Reference,Target_Language,Model,Prediction
53,+ esse krusem tomi¶ni : fugite pa^rtes ¶ at^uerse uisit le(o) ¶ te t^ribu iuta -----... ----... ¶ kua(t)^uo^r gra^na in pen¶talum in--... ¶ fo(n)te t^utit : ¶ aaron : iesus + §B -(o)hannes ¶ ma^rkus ¶ maþeus ¶ lukas §C -a^gla al¶pha et ¶ o + - :,"Behold the cross of the Lord; flee, you hostile powers. The lion of the tribe of Juda, the root of David, has conquered. Four letters on the forehead-plate that Aaron bore on his forehead, Jesus. §B John, Mark, Matthew, Luke. §C Agla. Alpha and Omega ...",en,qwen3.5-0.8B-ft_de,"...
¡... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ..."
54,[suth]i auk · iki[fastr · litu] rita [stai]n ' iftiR × ikalt ' uk ' (f)[tiR ikhu]ar · fe[þr si]na · kuþa · i,"Sóti and Ingifastr had the stone erected in memory of Ingjaldr and in memory of Ingvarr, their good fathers ...",en,qwen3.5-0.8B-ft_de,"Sóðr's eye looked at this stone in memory of Ingjǫllr, his wife."
55,... ...þi : stin : þa...- · -...,... raised this stone ...,en,qwen3.5-0.8B-ft_de,"... ...
¡Rǫðrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkrǫkr"
56,+ ka^ute : tie · kinit^r · suermo: in·mokulata · ga^ute §B k-- ... §C ga^ute : kue : genuisti : eterni · lumi(n)- §D k[l]-... ...,"Rejoice, Mother of God, immaculate Virgin, rejoice §B ... §C Rejoice, Thou who created clarity from eternal light §D ...",en,qwen3.5-0.8B-ft_de,"Gauti had the stone raised in memory of Svermiðr, his good father. ... Gauti had the stone raised in memory of Eyrin, his good father. ..."
57,[rahnfriþr · lit rt stain þino ' aftiR biurno sun þaiRa kitilmuntaR ' hon ' fil a urlati ' kuþ hialbi hons ant auk| |kuþs muþiR ' osmunr mar'kaþi runaR ritar],"Ragnfríðr had this stone erected in memory of Bjôrn, her son and Ketilmundr's. He fell in Virland. May God and God's mother help his spirit. Ásmundr marked the right runes.",en,qwen3.5-0.8B-ft_de,"Rænhfrðr had the stone raised in memory of Bjǫrn, his son. He was the great smith of the town. He was the father of the great smith of the town. He was the son of the great smith of the town."
58,... ...isa · sti- ... -t · su... ...,... raised the stone ... in memory of the son ...,en,qwen3.5-0.8B-ft_de,... raised ...
59,kunuar : resþi : stin : þani : eftiR : kana : bunta : sin : þegn harþa kuþan,"Gunnvôr raised this stone in memory of Kani, her husbandman, a very good Þegn.",en,qwen3.5-0.8B-ft_de,"Gunnvar raised this stone in memory of Gunnbiðr, his brother. May God help his spirit."
60,...[-n · sin +] sun + hulmfas--/hulmfas--... ... kuþ + hialbi + ant hans +,"... his, Holmfastr's son ... May God help his spirit.",en,qwen3.5-0.8B-ft_de,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
61,· aystin · auk · astriþr · raistu · stina · aftir · kak · sun · sin ·,"Eysteinn and Ástríðr raised the stones in memory of Kagr(?)/Gagr(?), their son.",en,qwen3.5-0.8B-ft_de,"Asteinn and Ástríðr had the stone raised in memory of Kǫgg, their son."
62,akuti + auk + osur + auk × biaurn × rastu × stain × (þ)[ina × afti](r) × nuka × trihk + kuþan ×,"Ágoti and Ôzurr and Bjôrn raised this stone in memory of Nokki, a good valiant man.",en,qwen3.5-0.8B-ft_de,"Ákviðr and Ósur and Bjǫrn raised the stone in memory of Þjórn, their father."
63,ingibiorh · hin fahra · æhkia §B môrhk · kona · hæfer · faret · lu(t) in her mihgil oflate §C ærlikr,"Ingibjôrg, the fair widow. §B Many a wife has travelled stooping in here. A great show-off. §C Erlingr",en,qwen3.5-0.8B-ft_de,"Ingibjǫrðr and Fæhra, the brothers, had this stone made in memory of Lutt, their mother. May her spirit rest in her heavenly kingdom. §Eirliðr."
64,... -it : tafast : rista : runir,... had Tafeistr to carve the runes.,en,qwen3.5-0.8B-ft_de,... had the table raised in memory of Runir.
65,†$ [bariRþ ÷ riti stain ÷ þina ÷ aftiR un ÷ ... bruþur sin ÷ han uas| |sun : arinbiarnaR a-þuaun-ua-sun ÷ ial-i (k)u(þ) ant unaR],†$ <bariRþ> erected this stone in memory of Unn his brother. He was Arinbjôrn's son ... May God help Unn's spirit.,en,qwen3.5-0.8B-ft_de,"Barðr Þráti, this stone in memory of ... ... brother's son, he was the arinbiarna's father."
66,... × kumbl × aiftiR ... ...-str auk × s...-ta × ...,... the monument(s) in memory of ... Christ and Saint ...,en,qwen3.5-0.8B-ft_de,"... Gimbjǫll, ... ...-str, ..."
67,ali · auk · karli · risþu · stin · þansi · stin · þansi · iftiR · firist(i)n · faþur · sin · miuk · kuþan þikn,"Áli/Alli and Karli raised this stone [this stone] in memory of Freysteinn, their father, a very good Þegn.",en,qwen3.5-0.8B-ft_de,"Áli and Karli raised this stone in memory of their father, Friðr, their father. May God help their spirit."
68,kuþfastr aok ' þorontr ' litu rita sten ' eftiR ' faþur sin ' hals ' ok frykuþr ' yftiR ' bonta sin ' þorþr : hiak · runar · þisar ' ual,Guðfastr and Þróndr had the stone erected in memory of their father Hals; and Freygunnr in memory of her husbandman. Þórðr cut these runes well.,en,qwen3.5-0.8B-ft_de,"Gútfæstr, Þórrndr, and Þórrndr, they carved the stone in memory of their father, Hals and Frykviðr, their sons. May God help their souls."
69,ikib(i)rn : ak : þiR : bryþr : litu : risa : stin : þina : a(t) : ikhul : faþur : sin : (k)uþ : hilbi : anta : hns bt(r) : þin : (h)-(n) : (h)--... ...- : -(a)(r)- : --...---- : (r)isti : runaR · þasi,"Ingibjôrn and his brothers had this stone raised in memory of Ígull, their father. May God help his spirit better than he has deserved. Tíðkumi carved these runes.",en,qwen3.5-0.8B-ft_de,"Ikeibrunn and Þorbjǫrn had the stone raised in memory of Ingjǫl, their father. May God help his spirit."
70,· kalmi : risþi : stin : þena : eftiR : helka : sun : sin : iaR : turknaþi :,"Gamli(?)/Galmi(?) raised this stone in memory of Helgi, his son, who drowned.",en,qwen3.5-0.8B-ft_de,"Gallmi raised this stone in memory of Helgi, his son."
71,· þura · sati · stin · þasi · aftiR · suin · sun · sin · Rs · uRstr · o · ualu,"Þóra placed this stone in memory of Sveinn, her son, who died in the west in <ualu>.",en,qwen3.5-0.8B-ft_de,"Þór / Þóra sati, Þósi, Áfti, Sveinn, son of Rǫstr, and Ólvi."
72,hulmstain · auk · uikuþr · þaun · litu · raisa · stain · eftiR · sun · henaR · auk · uihialmr iftiR inkifast ·,"Holmsteinn and Végunnr, they had the stone raised in memory of her son, and Véhjalmr/Víghjalmr in memory of Ingifastr.",en,qwen3.5-0.8B-ft_de,"Hulmsteinn and Vígvíðr, they had this stone raised in memory of their father, Sveinn, their father, Vígvíðr. They had this stone raised in memory of Ingjǫfæst."
73,...li : lit : resa : eftiR : f...,... had ... raised in memory of ...,en,qwen3.5-0.8B-ft_de,... had the stone erected in memory of ...
74,sua ai ÷ titultitul ¶ fuþorkhniastbmlR §B huaR is i : alisti osa : huaR is (:) ¶ uifrþuR : karþi : afr aft asini fauþr ¶ kul:finR : fal(s) : taitirunoR ' u ¶ (a)iuinrunoR : sulialta : huaR : ? ¶ utu ÷ tuuut bilikikR : tuR ra(k)(i) ¶ (t)(u)(l)i,"Thus ever(?) ... <fuþorkhniastbmlR> §B Who is(?) ... ... Æsir's, who is Véfriðr /Véfrøðr made ... in memory of ... father. Kolfinnr/Gullfinnr concealed runes of gladness and runes of eternal friendship ... who ... ... ... ... ... ... Tuli/Tóli.",en,qwen3.5-0.8B-ft_de,"Sveinn and Titultitull, this was the stone in memory of Áleisti, Áleisti's father, and his father's father. May God help his soul."
75,÷ salsi karþi sul ÷ D ÷ skut- - þ--a hiu ×,Sôlsi(?) made(?) the sun(?). Dagr(?) cut(?) this(?) on the cliff-face.,en,qwen3.5-0.8B-ft_de,"Sælsi carved this stone in memory of Sveinn, her husband."
76,: asmuhtr : auk : fraybiurn · litu kera : meki · siRun · at · herbiurn · faþur : sin :,"Ásmundr and Freybjôrn had the rune-decorated landmark made in memory of Herbjôrn, their father.",en,qwen3.5-0.8B-ft_de,Asmundr and Fræybjǫrn had the stone made in memory of their father.
77,kuni lit rista runaR þisar eftR sik · kuikhan þurhkutr · risti runa þisar fots arfi,"Gunni had these runes carved in memory of himself while alive. Þorgautr, Fótr's heir, carved these runes.",en,qwen3.5-0.8B-ft_de,"Gunnr had the stone raised in memory of Guikhan, the great merchant. He had the stone raised in memory of Árfi."
78,hulm(k)iR · auk · labus · auk · lafsi · þaiR · litu · raisa stain · at aib-rn · faþur sin koþan · ...t...,"Holmgeirr and <labus> and Lafsi, they had the stone raised in memory of Eibjôrn, their good father ...",en,qwen3.5-0.8B-ft_de,"Hulm(?)r and Labyss and Lafsi, they had this stone raised in memory of Ábjǫrn, their father. ..."
79,†M [pær krusis ok sihnum : fgiaþ : ¶ : prokul : omne : malihnum +],†M With this sign of the cross will all evil flee far away.,en,qwen3.5-0.8B-ft_de,"Pær and Sigvaldr, their father, and the rest of the malihnummen."
80,la-rans : gierþi : s[t]ai(n) : (þ)-,Lafranz made this stone.,en,qwen3.5-0.8B-ft_de,Laðrann had this stone raised.
81,... ...ta · stiu(b) · (s)in · ha- ...,"... ..., his/her step(-son). He ...",en,qwen3.5-0.8B-ft_de,"... ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþǫr:þi:) ...
¡Rǫnsþǫr:þi: (Rǫnsþ�"
82,[tora · lit · raisa · sti]n [· þina · i]ftiR · rolif · sun · sin · kuþ · hialbi · ant [· hans fotr · risti ·],"Tóra had this stone raised in memory of Hróðleifr, her son. May God help his spirit. Fótr carved.",en,qwen3.5-0.8B-ft_de,"Tórár had raised this stone in memory of Rólf, his son. He had his foot raised."
83,ma^ria : mika(l) ¶ a mik br(i)kil ¶ torir §Q ma^ria : mika(i) ¶ a mik brakil ¶ torir,"Mary, Mikjáll owns me, Brigit(?). Þórir. §Q Mary, Mikjáll! Brakil/Brigit owns me. Þórir.",en,qwen3.5-0.8B-ft_de,"Mári and Mikael, my brothers, they are."
84,... ...isti : krus : -... ¶ ...ir : mol:mu... ...,... raised (this?) cross in memory of Maelmuire ...,en,qwen3.5-0.8B-ft_de,... ... raised ... ... ...
85,ragna : let × raisa × stain × þin(a) ... ... × sun × kuþbirnaR × trenk × ufi(l)an,"Ragna had this stone raised ... ... Guðbjôrn's son, an undaunted valiant man.",en,qwen3.5-0.8B-ft_de,"Ragna, let the stone be raised in memory of ... ... Sun, Guðbjǫrn's brother, and his father."
86,· sistin · ris(þ)... ... §B ...ftiR · keRmut · mak si...,"Sigsteinn raised ... §B in memory of Geirmundr, his kinsman-by-marriage.",en,qwen3.5-0.8B-ft_de,"Sjǫnstinn raised ... in memory of Geirmǫr, his father."
87,[: rakR : lakþi : stin : yfiR : þiuk : s...n : sin : s...],"Rekkr laid the stone over Þjokkr, his son ...",en,qwen3.5-0.8B-ft_de,"Rakr and Lakið had this stone raised in memory of Þiuk, their son."
88,þurkl × auk + kisl + -itu + rais- ... þian + iftR + faþur sn + kans- ku- hialbi ant hans,Þorkell and Gísl had this stone raised in memory of their father Gansi(?)/Knasi(?). May God help his spirit.,en,qwen3.5-0.8B-ft_de,"Þorkl and Kjall and Jǫll, ... Þjóðr, his father."
89,biarn · li(t) ... ...- · ul- -(o)(r)oþur · sen ·,"Bjôrn had ... ... Ulfr, his brother.",en,qwen3.5-0.8B-ft_de,Bjǫrn ... ...- ... ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...- ...
90,[tiarfR · raisti · stain : þinsa : at : irim : faþur : sin : kuþan :],"Djarfr raised this stone in memory of Grímr, his good father.",en,qwen3.5-0.8B-ft_de,"Þorsteinn raised the stone in memory of Írím, his father."
91,[huitr ok| |karl ouk ulf l...u ...ris...],Hvítr and Karl and Ulfr(?) had ...,en,qwen3.5-0.8B-ft_de,Hvitr and Karl and Ulfr(?) and ...
92,... ...arl ' uk ihulbiurn ' litu rita stono þisa ' uk| |kirua bru þisa ' at iafur faþur si... ... (h)ialbi ont hos,"... Karl and Ígulbjôrn had these stones erected and this bridge made in memory of Jôfurr, their father ... may help his spirit.",en,qwen3.5-0.8B-ft_de,"... ...arl and Ingjǫlbiðr had this stone raised in memory of Ingjǫlbiðr, their brother. In memory of Ingjǫlbiðr, their father. ... (h)ialbi, God's son."
93,[...-R lit ' r...] ... ...- ÷ sina ÷ k...,... had (the stone) raised/erected ... ... their/his ...,en,qwen3.5-0.8B-ft_de,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
94,[as]kil : lit : rita : stin : þa[na · -f-]- : u[n]-- : faþur : [si]n [-u-]a : kuþ[an],"Áskell had this stone erected in memory of ... his father, a good husbandman.",en,qwen3.5-0.8B-ft_de,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
95,þruntr × risti + tsin × þinsa + aftiR · þurtsin [faþ](u)r sin,"Þróndr raised this stone in memory of Þorsteinn, his father.",en,qwen3.5-0.8B-ft_de,"Þrunntr raised this stone in memory of Þórsin, his father."
96,fastkaiR fastlauk at sun sin litu (h)akua at nefkair,"Fastgeirr (and) Fastlaug had (the stone) cut in memory of Nefgeirr, in memory of their son.",en,qwen3.5-0.8B-ft_de,"Fastgiðr and Fastlǫk, sons of Sǫns, had this stone erected in memory of Nefkair."
97,o^not^r : a mik : a ho^no^m,Ônundr of Hornar owns me.,en,qwen3.5-0.8B-ft_de,Notr had a home.
98,tuki : ri(s)-- ¶ -tin : þansi : ift ¶ þurstin : sin ¶ -(r)uþur : nuk ¶ igi : sin : faþu-,"Tóki raised this stone in memory of Þorsteinn, his brother, and Ingi, his father.",en,qwen3.5-0.8B-ft_de,"Tóki raised this stone in memory of Þórsinn, his son."
99,[× sibi × auk × irmuntr × auk × þoriR × litu × raisa × stain × iftiR × s(u)... ... ...-- (h)(a)n · to × austr × sun × kismuntaR],"Sibbi and Ernmundr and Þórir had the stone raised in memory of ... ... ... He, Gísmundr's son, died in the east.",en,qwen3.5-0.8B-ft_de,"Sibbi and Írmundr and Þórr had this stone raised in memory of Sǫmundr, his father. He was the son of Ástr, his mother."
100,... stin : þinsi : i--iR : un...,... this stone in memory of ...,en,qwen3.5-0.8B-ft_de,... stone(?) in memory of ...
1,[hualf : lit ... ufir : tar : fadur : simun ...],... had the vault [made] ... over their father Símon ...,de,qwen3.5-0.8B-ft_de,Hvalfr(?) had(?) the stone made in memory of Simun(?) ...
2,...(a)lui : lit * kira : kubl : ifti... ... burþur : ulfs * þiR * a(u)... ... (m)iþ * ikuari : o : sirk*la(t)...,...-vé had the monument made in memory of ... Ulfr's brother. They in / to the east ... with Ingvarr in Serkland.,de,qwen3.5-0.8B-ft_de,"... had the stone cut in memory of Bjǫrvall, his son. May God help his spirit."
3,þat ik uk (M) nona ¶ snonk=uk(t)(i)unf(i) ¶ sak a=rf hit(r)k ¶ þik,... ... ... ... ... ... ... ... ... …,de,qwen3.5-0.8B-ft_de,I had this stone raised in memory of my father.
4,§A nasi × auk : þair : bruþr : raistu : stain : þisa ×,"§A Nasi/Nesi and his brothers raised this stone §B in memory of Jarl, their good father, and made the bridge as thanks to God.",de,qwen3.5-0.8B-ft_de,"§A Nesi and Þeir, brothers, raised this stone in memory of Þesi."
5,[(n)...i...iukaR : auk : biorn : auk : farulfi : þiR : litu : risa : stan : aftiR * aka : faþur : sin * hat : uaR : uskul * þik : þRa *],"... and Bjǫrn and Farulfr, they had the stone raised in memory of Áki, their father. He was ...",de,qwen3.5-0.8B-ft_de,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
6,§A ...r × ok × e...,§A ... and ... §B ...,de,qwen3.5-0.8B-ft_de,§A ... ... ... §B ... ... ... §C ... ... ... §D ... ... ... §E ... ... ... §F ... ... ... §G ... ... ... §H ... ... ... §I ... ... ... §K ... ... ... §L ... ... ... §M ... ... ... §N ... ... ... §O ... ... ... §P ... ... ... §Q ... ... ... §R ... ... ... §S ... ... ... §T ... ... ... §U ... ... ... §V ... ... ... §W ... ... ... §X ... ... ... §Y ... ... ... §Z ... ... ...
7,k-na : let : legia : st¶in : þensi : auk : tuki :,Ginna(?)/Gína(?) had this stone laid and (i.e. with) Tóki.,de,qwen3.5-0.8B-ft_de,Kna had the stone raised in memory of Tóki.
8,§A (m)a(l)(i) : es : a : s(t)ain(i) : þesu(m) : a- ...,"§A The agreement on this stone is, that ... §B half of the warping-line lie to ... §C as property and as allodial land ... ...",de,qwen3.5-0.8B-ft_de,§A ... ... §B ...
9,× orikia × auk × ikul × litu × raisa × stain × ... ...biurn × faþur sin ×,"Órœkja and Ígull had the stone raised ... ...-bjǫrn, their father.",de,qwen3.5-0.8B-ft_de,Órðíki and Íkuld had the stone raised ... and their father.
10,...[rn :] auk * fasti : raist=u st[a]in ** at * k(i)(l)beaurn : faþ(u)r : si(n) : [buata : þo]r[*kiai]rþ[i **],"Bjǫrn and Fasti raised the stone in memory of Ketilbjǫrn(?), their father, Þorgerðr's husbandman.",de,qwen3.5-0.8B-ft_de,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
11,§A ...þi---- (+) -ftir + foþur (:) sin (:) þurbio-...,§A ... in memory of his father Þorbjǫrn. §B ...,de,qwen3.5-0.8B-ft_de,§A ... ... ... ... ... §B ... ... ... ... §C ... ... ... ... §D ... ... ... §E ... ... ... §F ... ... ... §G ... ... ... §H ... ... ... §I ... ... ... §K ... ... ... §L ... ... ... §M ... ... ... §N ... ... ... §O ... ... ... §P ... ... ... §Q ... ... ... §R ... ... ... §S ... ... ... §T ... ... ... §U ... ... ... §V ... ... ... §W ... ... ... §X ... ... ... §Y ... ... ... §Z ... ... ...
12,[... uaR * tauþr × i austr*uih- ...],... died on the eastern route ...,de,qwen3.5-0.8B-ft_de,... had the stone raised in memory of ...
13,k suntahr tir brim o=k i treta=ntu rato,K (was) the Sunday[-stave] and Tyrr the prime-stave in the thirteenth row.,de,qwen3.5-0.8B-ft_de,"Suntahr and Tírm, they have the stone raised in memory of Þreita, their son."
14,§A ... ¶ ... ¶ ... ¶ ...,§A ... ... ... ... §B ... ... ...,de,qwen3.5-0.8B-ft_de,§A ... §B ... §C ...
15,[... ...lfa : faþur * sin : auk ...],"... (in memory of) Þjalfi(?), his father and ...",de,qwen3.5-0.8B-ft_de,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
