Sample_ID,Source,Reference,Target_Language,Model,Prediction
2,...(a)lui : lit * kira : kubl : ifti... ... burþur : ulfs * þiR * a(u)... ... (m)iþ * ikuari : o : sirk*la(t)...,...-vé had the monument made in memory of ... Ulfr's brother. They in / to the east ... with Ingvarr in Serkland.,de,gemma-2-2b-it,(a)lui -  laut
3,þat ik uk (M) nona ¶ snonk=uk(t)(i)unf(i) ¶ sak a=rf hit(r)k ¶ þik,... ... ... ... ... ... ... ... ... …,de,gemma-2-2b-it,Das ist ein Rätsel.
4,§A nasi × auk : þair : bruþr : raistu : stain : þisa ×,"§A Nasi/Nesi and his brothers raised this stone §B in memory of Jarl, their good father, and made the bridge as thanks to God.",de,gemma-2-2b-it,Seine Brüder haben ihn großgezogen.
5,[(n)...i...iukaR : auk : biorn : auk : farulfi : þiR : litu : risa : stan : aftiR * aka : faþur : sin * hat : uaR : uskul * þik : þRa *],"... and Bjǫrn and Farulfr, they had the stone raised in memory of Áki, their father. He was ...",de,gemma-2-2b-it,(N) ... (I) ... (U) ... (K) ... (A) ... (B) ... (F) ... (T) ... (L) ... (R) ... (S) ... (A) ... (F) ... (A) ... (H) ... (U) ... (T) ...
6,§A ...r × ok × e...,§A ... and ... §B ...,de,gemma-2-2b-it,Sie sind nicht bereit.
7,k-na : let : legia : st¶in : þensi : auk : tuki :,Ginna(?)/Gína(?) had this stone laid and (i.e. with) Tóki.,de,gemma-2-2b-it,"Kniebeugen,  Legen,  Reichen,  Steinen,  Tanken,"
8,§A (m)a(l)(i) : es : a : s(t)ain(i) : þesu(m) : a- ...,"§A The agreement on this stone is, that ... §B half of the warping-line lie to ... §C as property and as allodial land ... ...",de,gemma-2-2b-it,"Es ist ein Stain, der zu einem Streit führt."
9,× orikia × auk × ikul × litu × raisa × stain × ... ...biurn × faþur sin ×,"Órœkja and Ígull had the stone raised ... ...-bjǫrn, their father.",de,gemma-2-2b-it,...
10,...[rn :] auk * fasti : raist=u st[a]in ** at * k(i)(l)beaurn : faþ(u)r : si(n) : [buata : þo]r[*kiai]rþ[i **],"Bjǫrn and Fasti raised the stone in memory of Ketilbjǫrn(?), their father, Þorgerðr's husbandman.",de,gemma-2-2b-it,...[rn :] Auk * Fastit raist=u st[a]in ** At * K(i)(l)beaurn : Faþ(u)r : Si(n) : [Buata : Þor[*kiai]rþ[i **]
11,§A ...þi---- (+) -ftir + foþur (:) sin (:) þurbio-...,§A ... in memory of his father Þorbjǫrn. §B ...,de,gemma-2-2b-it,**...  ist ein  einzigartiger  (;)  der  sich  selbst  bezeichnet.**
12,[... uaR * tauþr × i austr*uih- ...],... died on the eastern route ...,de,gemma-2-2b-it,...  auf der Erde
13,k suntahr tir brim o=k i treta=ntu rato,K (was) the Sunday[-stave] and Tyrr the prime-stave in the thirteenth row.,de,gemma-2-2b-it,"K sonne im Herzen, der Ring ist ein Geschenk von Gott."
14,§A ... ¶ ... ¶ ... ¶ ...,§A ... ... ... ... §B ... ... ...,de,gemma-2-2b-it,...
15,[... ...lfa : faþur * sin : auk ...],"... (in memory of) Þjalfi(?), his father and ...",de,gemma-2-2b-it,(Der Vater ist mein)
16,... : [ai](f)(t)(i)(r) * (m)(u)... * (u)…,... in memory of <mu-> ...,de,gemma-2-2b-it,... :  [alt]  (f)  (t)  (i)  (r) * (m)  (u) ... * (u) …
17,§A ol(a)f(r) : hnaki : -... ...ra : famtan : (b)o : kan-þis... ...n(m)... ...(i)rþi : s---...,§A Ólafr the Neck ... ... fifteen estates ... ... ... ... §B all may violate Gautr(?) ...,de,gemma-2-2b-it,"**Es ist nicht möglich, eine sichere und korrekte Übersetzung zu liefern.**"
18,[biriki ÷ birita ÷ batar ÷ ok ÷ akhi ÷ kyrþi kirkuh ÷ asur ÷ ok ÷ skuli ÷ ok ÷ þorþr ÷ ok ÷ ku=nar ÷ i siua---sta ÷],May Birita save (us). Pétr and Áki made the church. Ôzurr and Skúli and Þórðr and Gunnarr in Sigvaldstaðir.,de,gemma-2-2b-it,"Barken, Birita, Batar, Ok, Akhi, Kyrth, Kirkuh, Asur, Ok, Skuli, Ok, Thorr, Ok, Ku=nar, I Siua---sta"
19,þo=rir * ræist * runa=r * þessa=r * þan * olaus*mess*o=æpþa=n ¶ ...r han * fo=r * he=r um ¶ ÷ bæþe= =ge=rþo= =no=(r)ne=r * uæl * o=k * il=la * mikla * møþe ¶ g skapaþu * þær mer,"Þórir carved these runes on the eve of Olaus-mass, when he travelled past here. The norns did both good and evil, great toil ... they created for me.",de,gemma-2-2b-it,"...  der sie ihm geben soll, er wird es nicht tun."
20,+ BONDO FRISO ME FECIT | ESGERVS RØTH ME FECIT : FIERI | fuþorkhniastblmy---,"Bondo (the) Frisian made me, Esgervs Red had me made. Golden numbers.",de,gemma-2-2b-it,+ Bonzo Friso hat es gemacht | Erserv S Roth hat es gemacht : Fiery | Fuþorkhniastblmy---
21,[stoþi * auk * sihtiarfr *  þorker * lit]u * ris[t]a * stin at * aistu[lf * b]roþu[r *] (s)in [sun þorkerþa],"Stóði and Sigdjarfr and Þorgerðr had the stone carved in memory of Eistulfr, their brother, Þorgerðr's son.",de,gemma-2-2b-it,"Stoßi, Auk, Sichtearfr, Thorker, Lit, Rista, Stin, At, Aistulf, Brother, (S)in, Sun, Thorkertha"
22,þoriR × lit hakua stain at * binu fiþur sin × ketilu[i × at × b]onta sin ×,"Þórir had the stone cut in memory of Bína(?), his father; Ketilvé in memory of her husbandman.",de,gemma-2-2b-it,Thorin x Licht hat Klau an * Binu Fiþur Sin x Ketilü [i x At x B]onnt Sin x
23,+ annus * inkannacionis : domini : millesimus * ducentisimus : tris=cesimus : oktauus : erat : fakta * ak kampana : bero : s=crp*sit,Anno incarnationis Domini millesimo ducentesimo tricesimo octavo erat facta hæc campana. Bero scripsit.,de,gemma-2-2b-it,"+  der Wille des Herrn ist alles, was zählt."
24,§A kruhs markus (s)u--io-(b) ¶ --(u)(h)(s) (m)aþ(e)(u)s -- §B (k)ruhs iohanæs ¶ (k)ruhs (l)(u)k-- --,"§A Crux, Marcus, ... crux, Matthæus, ... §B crux, Johannes, crux, Lucas …",de,gemma-2-2b-it,**§A**  Kruhs Markus (s)u--io-(b) **¶** --(u)(h)(s) (m)aþ(e)(u)s **—** §B **Kruhs Johannas** **¶** **Kruhs** (l)(u)k--
25,[* iskirun * harþiR * totiR * lit * risti * runiR * ati * sik * sialfan * hn * uil * austr * fara * auk * ut * til * iursala * fair * risti * runiR *],"Ingirún(?) Harðr's daughter, had the runes carved in memory of herself. She wants to travel to the east and abroad to Jerusalem. Fótr(?) carved the runes.",de,gemma-2-2b-it,"*Iskirun*
*HardiR*
*TotiR*
*Lit*
*Risti*
*RuniR*
*Ati*
*Sik*
*Sialfan*
*Hn*
*Uil*
*Austr*
*Fara*
*Auk*
*Ut*
*Til*
*Iursala*
*Fair*
*Risti*
*RuniR*"
26,[isifara · auk · k... ... ...-r · sin · hon tu i krikum],<isifara> and ... ... their … He died in Greece.,de,gemma-2-2b-it,Die Wahrheit wird gebrochen.
27,biarfaa : statu : sis[o] stain ¶ hakbiarn :  bruþr  ¶ ruþuisl : austain : imuar ¶ is af[a] : st[ai]n[a] : stata : aft : raf[a] ¶ su[þ] furi : ru[f]staini : kuamu ¶ uit i aifur : uifil ¶ [ba]uþ [u=m],"Hegbjǫrn raised this stone glaring (and his) brothers Hróðvísl, Eysteinn, <-muar>, who have had stones raised in memory of Hrafn south of Rofstein. They came far and wide in Eifor. Vífill bade ...",de,gemma-2-2b-it,Das ist ein Beispiel für eine Runen-Transliteration und sollte nicht als korrekte Übersetzung angesehen werden.
28,[turi : sati : stin : þonsi : aftir : askut : bruþur : sin : iar : barþi : iattin : þikra : i : iatustun : auk : brunia : fik : harþa : kuþan *],"Dýri(?) placed this stone in memory of Ásgautr, his brother, who lived(?) in Jǫtunstaðir(?) and Brúni, a very good valiant man.(?)",de,gemma-2-2b-it,Der Bruder ist ein Mann.
29,...[(n) '] uk ' ihul ' uk ' gisl ' uitr ' li... …,... and Ígull and Gísl (and) Eyndr(?) had ...,de,gemma-2-2b-it,...[N]  uk ' ihul ' uk ' gisl ' uitr ' li...
30,--rþr * ris-- * kuml * þe... ... ...-aþis * o * eklanti,Þórðr raised this/these(?) monument(s) ... met his end in England.,de,gemma-2-2b-it,---  Roter Stern  *  einzigartig  *  Körper  *  der  ...  ...  - ein  Stern  *  O  *  Eklant
31,§P [katil × risti × sten × efti sin broþur : nahhar stens su- +],"Ketill raised the stone in memory of his brother Nagr(?), Harðsteinn's son.",de,gemma-2-2b-it,**[Der Bruder des Vaters ist der Sohn des Vaters.]**
32,[+ butulfr : ... : ...s...r : butuiþr : ok : iakaupr : ok : olafr : ...],Bótulfr ... ... Bótviðr and Jakobr and Ólafr ...,de,gemma-2-2b-it,
33,× fastbiurn × lit rita × stain × iftiR mintil × faþurR sin,"Fastbjǫrn had the stone erected in memory of Myndill, his father.",de,gemma-2-2b-it,**Furchtbar ist der Vater.**
34,§A pa=l æi(n)(a)=(r)so=n : ræist : run(a)=(r) (:) þæs...,§A Páll Einarr's son carved these runes §B ... this stone in memory of ...,de,gemma-2-2b-it,"""Sie sind der einzige Weg, um zu erreichen."""
35,* ali : lakþi : stin : þasi : uftiR : uþu : kunu : s... ...u : harþa : kuþa,"Áli/Alli laid this stone in memory of Auða, his wife ... very good.",de,gemma-2-2b-it,"*  Alis ist ein Mann, der mit einem Schwert kämpft und sich selbst bewährt."
36,--ti- + karþi × br(u) + þasi + a-tiR + hemkil + auk * siba sunu × sina,"<--ti-> made this bridge in memory of Heimkell and Sibbi, her sons.",de,gemma-2-2b-it,Tiergartenstraße 12
37,Side A : tuki : r-... : br--... Side B ...-s-…,Tōki …,de,gemma-2-2b-it,Seite A :  Tuki : R-... : Br--... Seite B ...-s-…
38,§A ... ¶ ... §B ... ¶ …,§A ... ... §B ... …,de,gemma-2-2b-it,...
39,+ aslagr : pr(e)str * reit * runa=r þessa=r,Áslakr the priest wrote these runes.,de,gemma-2-2b-it,Der Reiter des Königs
40,h[outi]an [* auk * asur * þair * litu *] (r)aisa * merki * þisa * at [*] (u)l[f] * faþur * sin *,"<houtian> and Ôzurr, they had these landmarks raised in memory of Ulfr, their father.",de,gemma-2-2b-it,(H)ein(e) Sohn(in) (au)k(e)n(e)t(e)s(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(e)n(
41,§A -uki : os^a : b : r^aisþ^a : u^ar : aft : -^t-a^þ : -(i)- : nafis §B : þo : is : o(s)(i) : --- : þ^aþa^n : (a)(u)- -u^a : staina : þisa : -----,§A ... §B …,de,gemma-2-2b-it,**Die Übersetzung ist:**
42,tu-iR : resþi : sta... ... unþik : bru-ur : sin :,"Tólir/Dóttir raised the stone ... Óníðingr, his/her brother.",de,gemma-2-2b-it,durch den Wald
43,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.,de,gemma-2-2b-it,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.
44,× þorkis[l] -uk × þorstin auk × uibiarn × auk × olifr × --tu × raisa × stin × eftiR × þorbiarn × faþur × sin,"Þorgísl and Þorsteinn and Vébjǫrn and Óleifr had the stone raised in memory of Þorbjǫrn, their father.",de,gemma-2-2b-it,Der alte Mann war ein guter Vater.
45,[kalukR lit × risa × stn × þina × iftR × siba · boanta sin × koes...--... faþur · s¶in han fal · s... ¶ keþfrekr],"<kalukR> had this stone raised in memory of Sibbi, her husbandman ... her father. He fell south(?) …",de,gemma-2-2b-it,Kaluk R litet x ris a stn x thi na iftr x sib a boanta sin x koes ... faþur s¶in han fal s ... ¶ keþfrekr
46,§A + tak ' hiR krist * (e)yratr * hafir * kart ' klukhera * sun ' amen,"§A Thank-you(?), Lord(?) Christ. Eyrhvatr(?) has made, son of the organist. Amen. §B Jubilant.",de,gemma-2-2b-it,**Bitte gib eine Frage an!**
47,§A d=um * das : ka=rus * e=ris : da=re : des--,"§A As long as you give, you will be held dear; if you abandon giving, §B you will be despised.",de,gemma-2-2b-it,Das ist eine Frage.
48,[× aist]r × lit × [ra... ... ... suart×haufþa × faþur] ...,"Eistr had … raised in memory of Svarthǫfði, his father.",de,gemma-2-2b-it,
49,bosi : tlhi ¶ kirki ¶ bosi : ta=lh`þ´i sten ¶ til skatma ¶ kirkiu,Bósi shaped the church. Bósi shaped the stone for the church of the inhabitants of Skatelöv.,de,gemma-2-2b-it,Besonders schön ist das Land.
50,baki : fulk(s)tin þiR : raisþu : stin : þan:si : at : faþur : sin kitilhafþa þ=r=u=t=a=R= =þ=i=a=k=n uit,"Banki/Baggi (and) Folksteinn, they raised this stone in memory of their father Ketilhǫfði, a Þegn of strength. ...",de,gemma-2-2b-it,Bäckerei ist ein Familienunternehmen
51,riuiþr : risiþ : sti : þasi : auftiR : kirm : su : sin : miuk : kuþan : trik :,"<riuiþr> raised this stone in memory of Grímr, his son, a very good valiant man.",de,gemma-2-2b-it,Reine Macht:  Reine Seele:  Stärke:  Kraftvoll:  Aufstand:  Körper:  Sinn:  Mensch:  Weise:  Wahrheit:
52,auþa : auk : ika * auk * erintis * þriþi * hafa * muþk-... -þ um * karua * stain ra--... itiR * suain * faþur : sin * auk * at kuþfast * bruþr * sin * han uaR : sun : auþuR,"Auða and Inga and Erindís as the third, the mother and daughters have (achieved) the feat of making and raising(?) the stone in memory of Sveinn, their father, and in memory of Guðfastr, their brother. He was Auða's son.",de,gemma-2-2b-it,"Auftreten,  aufklagen,  einheitlich,  erinnern,  verwenden,  überlegen,  beweisen,  auswählen,  bestimmen,  eingehen,  ansehen,  vorbereiten,  suchen,  verstehen,  gewinnen,  lernen,  nachdenken,  schreiben,  sprechen,  kennen,  finden,  verfolgen,  tragen,  arbeiten,  helfen,  leben,  gehen,  essen,  trinken,  spielen,  reisen,  bauen,  lieben,  müssen,  wollen,  geben,  nehmen,  warten,  stehen,  sitzen,  laufen,  springen,  treffen,  verschieden,  zusammenhalten,  verbinden,  teilen,  lösen,  entscheiden,  verändern,  erklären,  beschreiben,  fühlen,  wissen,  denken,  machen,  stellen,  zeigen,  beraten,  unterstützen,  begleiten,  hören,  sprechen,  lesen,  verstehen,  finden,  bewerten,  bestätigen,  erreichen,  fordern,  gewin"
53,...--- × lagþu × s... …,... laid the stone ...,de,gemma-2-2b-it,...--- × lag dich × s... …
54,a=u=æ ÷ maria ÷ iæssus + {ANNO : DOMINI : MO : CCCO : XLO : QUINTO : DECIMO : SEPTIMO : KLAS : AUGUSTI : CURATO : ECCLEIE : DOMINO : OLAUO : TUTORIBUS : ECCLEIE : GEDSTAUO : ET : NICHOLAO : HAQUINUS : FUDIT : HANC : CAMPANAM : MAGNO : REGE : SUECIE : DNO : SIGGONE : EPISCOPI : SCARENSI} : +,Ave Maria Jesus. {Anno domini millesimo trecentesimo sexagesimo quinto decimo septimo kalendas augusti curato ecclesiae domino Olauo tutoribus ecclesiae Gedstauo et Nicholao Haquinus fudit hanc campanam Magno rege Sueciae domino Siggone episcopo Scarensi.},de,gemma-2-2b-it,Maria ist der Domäne von Gott und des Herrn.
55,osfriþr : risþi : stin : þonsi : eftiR : osgiR : hrþa : kuþan : trek : buta * sin,"Ásfríðr raised this stone in memory of Ásgeirr, her husbandman, a very good valiant man.",de,gemma-2-2b-it,Der Wind weht durch die Bäume.
56,§A + esse krucem tomini fugite pa=rtes atu=erse : uicit leo * de tribu iuta ratiks ta=uit,"§A Behold the cross of the Lord; flee, you hostile powers. The lion of the tribe of Juda, the root of David, has conquered. §B Four letters on the forehead-plate that Aaron bore on his forehead, Jesus Christ. §C Mark, Matthew, Luke, John. §D Tetragrammaton. Alpha and Omega.",de,gemma-2-2b-it,
57,§A f... ¶ ...ku-... ¶ ...-kas--... ¶ ...-kh--...,§A ... ... ... ... §B ...,de,gemma-2-2b-it,"Sie sind derjenige, der es schafft."
58,Side A ...(k)hniistmlR Side B n,[fuþor]khn[ia]s[tb]lmR …,de,gemma-2-2b-it,Seite A ...(k)hniistmlR Seite B n
59,iþinui ' uk ' austain ' uk ' ulfr ' uk * ol(a)[fr * litu * raisa * s]tain * iftiR hal(f)tan faþur sin,"Heðinvé and Eysteinn and Ulfr and Ólafr had the stone raised in memory of Halfdan, their father.",de,gemma-2-2b-it,"Ich bin ein Mann, der ein Sohn ist."
60,...-ta : bain : uas * (i)-(u)--...,This bone was ...,de,gemma-2-2b-it,- ...  ein  Wasserfall
61,§A (b)isi * sati : st[(n)] : þisi : iftiR : þurkut : u----þi : faþur,"§A Bisi placed this stone in memory of Þorgautr ... his father. §B And Gunna, both. Thistle, mistletoe, casket.",de,gemma-2-2b-it,(B)is's Vater
62,× ilturi × lit × raisa × stin × eftiR × sukiR × faþur × sin × kuþ × hialbi * ant * ahns ×,"<ilturi> had the stone raised in memory of Siggeirr/Seygeirr, his father. May God help his spirit.",de,gemma-2-2b-it,**Der Sohn des Vaters.**
63,§A · anut · ... ...-n · sin · uk ifti(R) ... ...þa ·,ENG: Ônundr ... his son and in memory of ... ... his => §A Ônundr ... his son and in memory of ... ... §B ... …,de,gemma-2-2b-it,...
64,+ kuþluk * lit ... ... ... ...a × sun * sin * auk * at * sik * sialfa * han * to * a lank*barþa*l--ti *,"Guðlaug had the stones raised in memory of Holmi, her son, and in memory of herself. He died in Lombardy.",de,gemma-2-2b-it,+  Kuhle  licht... ... ... ...a × Sonne  sin  Auk  at  Sik  Sialfa  Han  to  ein  langer  Barth  al--ti
65,[anuntr ' uk ' þorbiarn ' li-u * rita sitn yftiR * katelmunt * bruþur],"Ǫnundr and Þorbjǫrn had the stone erected in memory of Ketilmundr, (their) brother.",de,gemma-2-2b-it,"**Anwalt, der von einem Bruder unterstützt wird.**"
66,§A þa : ræist : mik : oa=k : ræisti ¶ [: a]mundi : o=rmstæins:a:sun : a : sot=range,§A Ámundi Ormsteinn's son of Sótrangr carved and raised me then. §B The border-mark is from here east into Langaforsinn. §C fir §D ...,de,gemma-2-2b-it,"**Sagen Sie mir, was ich tun soll.**"
67,... : þensa : iftir : eskil : (b)(r)-(þ)... …,"... this in memory of Áskell, brother …",de,gemma-2-2b-it,... :  derjenige : nach : dem : (b)(r)-er ...
68,+ suain + auk + biarn × auk × ikulfastr × litu × raisa × stin × eftiR × ikul × faþur × sin ×,"Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father.",de,gemma-2-2b-it,+ Sohn des Vaters + Bruder +  einmal + Bruder + ein Mann + ein Mann + ein Mann + ein Mann + ein Mann + ein Mann + ein Mann + ein Mann + Vater
69,[+ hkir : rullis : raneulfr : sniaual... ...],Here rests(?) Randulfr(?) Snjóvaldr's ...,de,gemma-2-2b-it,+  hier kommt der Name
70,stifatr : sati : stin : þani : efti(r) …,Styfjaldr(?) placed this stone in memory of ...,de,gemma-2-2b-it,"Stifte, Sati, Stin, Thani, Eftir…"
71,[hulRstan : lit : kera : mer-... ...lf sun sin *],Holmsteinn had the landmark made ... his son.,de,gemma-2-2b-it,"**Hülrstans Licht, Kerra, Mer... ...elf, Sonne, Sin**"
72,auþbiarn : lit : reisa : stein : ...----... hialbi sialu * has,Auðbjǫrn had the stone raised ... May (God) help his soul.,de,gemma-2-2b-it,auf dem Berg lebt ein Stein
73,rehinmoþ : læt * gæra : hualf : ifir * gunnar : æsbeorna=r * so=n : ¶ {HARALDVS : ME : FECIT : MAHISTER ¶ REGINMOT * LET * GERA * HVALF :¶ IFIR : GVNNAR : ESBEORNAR : SON},Reginmóð had the vault made over Gunnarr Ásbjǫrn's son. {Haraldus me fecit magister. Reginmóð had the vault made over Gunnarr Ásbjǫrn's son.},de,gemma-2-2b-it,Haraldus hat den König gemacht.
74,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,de,gemma-2-2b-it,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ
75,[(u)tar : auk : -... ... ...þis : a=ustr × ...uk-ma],Óttarr and ... ... met his end in the east ...,de,gemma-2-2b-it,(T)ar (A)uk (-... ... ...þis : A=ustr × ...uk-ma)
76,* kiarþar + auk * ioruntr * lata ' reisa * þisa * steina * eftir * systur*suni * sina * irnmunt : auk ' ikiunt *,Gerðarr and Jǫrundr have raised these stones in memory of their sister's sons Ernmundr and Ingimundr.,de,gemma-2-2b-it,"*  der er ein Stein, der nach dem Streit von den beiden Männern gebrochen ist."
77,kun(t)(k)el : sati : sten : þansi : eftiR : kunar : faþur : sin : sun : hruþa : halgi : lagþi : han : i : sten:þr : bruþur : sin : a : haklati : i : baþum,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bath in England.",de,gemma-2-2b-it,Kunt er ein Sohn?  Sati ist ein Mann. Sten ist ein Mann. Þansi ist ein Mann. Eftir ist ein Mann. Kunar ist ein Mann. Faþur ist ein Mann. Sin ist ein Mann. Sun ist ein Mann. Hruþa ist ein Mann. Halgi ist ein Mann. Lagþi ist ein Mann. Han ist ein Mann. I ist ein Mann. Sten:þr ist ein Mann. Bruþur ist ein Mann. Sin ist ein Mann. A ist ein Mann. Haklati ist ein Mann. I ist ein Mann. Baþum ist ein Mann.
78,[sihtia]rf ' auk humbiurn ' [auk þur](b)iurn ' þiR lit[u] r[i](t)a stin þino auk b[ru * kira at iu]n faþur * [sin],"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jón, their father.",de,gemma-2-2b-it,"Siehtet den Mann, der sich auf dem Felsen steht, und schaut auf den Berg."
79,...[r + kiarþi + kuml + þasi ·] -ftiR + kum... ...-a...-...[n +] ¶ ...----------…,... made these monuments in memory of Gummi(?) ... …,de,gemma-2-2b-it,...[rein +  kieran +  küll +  das +  ist ·] -ftir +  kum... ...-a...-...[ne +] ¶ ...----------…
80,d	e	g	g	p	c|z	?	?	?,d	e	g	g	p	c/z	?	?	?,de,gemma-2-2b-it,durch  gemacht
81,+ uibaurn + risti + stin + þasa + aftiR + þurkiR + bruþur + sin,"Vébjǫrn raised this stone in memory of Þorgeirr, his brother.",de,gemma-2-2b-it,Ein Bruder ist ein Freund.
82,§A (f)uþ sinniþik §B i guþ gæti ' (i)tþ(i)inatui--i guþ,§A cunt(?) ... §B ... May God protect ... God,de,gemma-2-2b-it,"Sie sind im Glauben, dass es eine Sache ist."
83,...fi... ...(k)þu : yfiR : mu…,... laid over ...,de,gemma-2-2b-it,...fin... (K)thü : Yfir : mu…
84,§P kuþbirn : uti : þaiR r(a)isþu : stan þansi : at : kuþmar : f(a)þur : sin : stuþ : triki:l(a) : i · stafn skibi : likR uistarla uf huln sar tu :,"§P Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. He who died stood valiantly in the staff of the ship; (now) lies inhumed in the west. §Q Guðbjǫrn (and) Oddi, they raised this stone in memory of Guðmarr, their father. Stood valiantly in the staff of the ship; lies inhumed in the west, ...",de,gemma-2-2b-it,
85,stein * þænnna * gærðe * ¶ botolfr * steinmeist=aræ,Bótulfr the stonemaster made this stone.,de,gemma-2-2b-it,"Stein der Thanne, der Gärde, der Bote von Botolfr, Steinmeister"
86,ormiga : ulfua-r : krikiaR : iaursaliR (:) islat : serklat,"Ormika, Ulfhvatr(?), Greece, Jerusalem, Iceland, Serkland.",de,gemma-2-2b-it,Der Wind weht durch das Land.
87,-ikfastr : ak × une... ... ...a × eftiR × iluka × fþu... ...,"Sigfastr and Ónæmr ... ... in memory of Illugi, (their) father …",de,gemma-2-2b-it,- ich faste  ruin
88,§A ... ...ina : ok (l)... (þ)ena,§A ... stones and ... this §B had made ...,de,gemma-2-2b-it,Sie ist glücklich.
89,§A þurstin × uk × ragnfriR × þu (r)(i)stu × stin × þina × iftiR × (b)iur[n] × i krnbu,"§A Þorsteinn and Ragnfríðr, they raised this stone in memory of Bjǫrn in Granbýr, §B Kalfr's brother. Vígmundr slaughtered him. May God help his spirit and soul better than he deserved.",de,gemma-2-2b-it,Sie sind der Herrscher des Himmels.
90,fraybiarn : auk : kuþrun : þau : ritu : stain : at * romunt * sun * sin * snialan * haiR * at * marhu * roþkais * broþiR * kuþ * hialbi * antu * ybiR * hiok runaR [iRma : k],"Freybjǫrn and Guðrún, they erected the stone here as a landmark in memory of Hróðmundr, their able son, Hróðgeirr's brother. May God help (his) spirit. Œpir cut the runes ... ...",de,gemma-2-2b-it,"Freiheit,  der Glaube, der Gott, das Ritual, die Farbe, der Ort, das Sonnenlicht, die Sonne, die Nacht, der Wind, die Erde, die Liebe, das Leben, die Seele, die Kraft, die Weisheit, die Schönheit, die Magie, die Macht, die Einheit, die Harmonie, die Ruhe, die Freude, die Trauer, die Angst, die Hoffnung, die Wahrheit, die Gerechtigkeit, die Liebe, die Schönheit, die Magie, die Macht, die Einheit, die Harmonie, die Ruhe, die Freude, die Trauer, die Angst, die Hoffnung, die Wahrheit, die Gerechtigkeit."
91,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.,de,gemma-2-2b-it,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	.	y	.	þ	æ	ø	.
92,* þurkiR : resþi : kuml : þusi : eftiR : onut : konb : faþur : sin :,"Þorgeirr raised these monuments in memory of Ônundr Moustache, his father.",de,gemma-2-2b-it,* Türkisch: Resti: Kuml: Thüsi: EfriR: Onut: Konb: Vater: Sin:
93,þtæ : ska^rfa^þi : ulæf : fa^rby^nsun,Olafr/Oleifr Farbjǫrnsson joined this together.,de,gemma-2-2b-it,**Das ist eine sehr schwierige Aufgabe.**
94,§PA ÷ ilon ÷ (æ)(l)rikum : nonim ÷ ilon ¶ illy : þ : ilon : r : br * sabaot : zion,§PA Elon ... ... Elon ... ... Elon ... ... Sebaoth Zion §PB Elion ... Adonai lux(?) ... grammaton Sebaoth(?) Michael Gabriel §PC Rafael. §QA Elon ... ... Elon ... ... Elon ... ... Sabaoth Zion(?) §QB Elion ... Adonai lux tetragrammaton Sadai(?) Michael Gabriel §QC Rafael.,de,gemma-2-2b-it,**Sabaot ist der Sohn von Ilon.**
95,[asfriþ --- hakua × stan × at × tierf * sun * sin * nasi * at * broþur * sin likbiarn hiak + merki],"Ásfríðr had the stone cut in memory of Djarfr, her son; Nasi/Nesi in memory of his brother. Líkbjǫrn cut the landmark.",de,gemma-2-2b-it,(Der Name des Vaters) (der Name des Sohnes) (der Name der Mutter) (der Name des Großvaters)
96,...-m : bruþ(i)m : ...(a)im : raist- : kumbl : þitsi : (a)-... | ... (u)k : afteR : as--l : bruþuR : sin : guþ : hi…,"... Bróðir, they raised this monument ... and in memory of Áskell, their brother. God help …",de,gemma-2-2b-it,-  Mutter: Bruder: Vater:  Raiser: Kumpel:  Tisch: (A)-
