Sample_ID,Source,Reference,Target_Language,Model,Prediction
55,×· katrin : ioans : husfyra : i sundru : han : lit : giara : þina : stain : yfir : moþur sina : botiauþu : iak[o]bs : kunu : sihlaihs:arf(a) : biþin : f(i)(r)(i) (h)enar : sial : bater : noster :×,"Katrin, Johans husfru i Sundre, hon lät göra denna sten över sin moder Bottjaud, hustru till Jakob Siglaiks arvinge. Be för hennes själ Pater noster.",sv,qwen3.5-0.8B-ft_en,"Kattrin, i hans hus. Han har sina böter i Ängelbaks, hans son."
56,si[kfiR]uþr : lit : hi : Risa : at : burkaiR : foþur sin,"Sigfröd lät här resa efter Borgger, sin fader",sv,qwen3.5-0.8B-ft_en,Skejfiðr ha det svenskt. Risa har bortkommit.
57,as(b)iarn : risþi (:) stin : þan(s)i : aftiR : tuark : filaka : sin : trik : kuþan,"Asbjörn reste denna sten efter Dvärg, sin vän, en god man",sv,qwen3.5-0.8B-ft_en,Eggarn är rikliga. Vi har sina trötta.
58,[arum ÷ ...bti(r) ÷ ...u... ÷ biyrþ ÷ þusinn ÷ ithuntraþ ÷ at ÷ ok ÷ sekstih ÷ ... ... ÷ kirkia] malaþ ÷ bu ÷ ra [?ur ÷ sif...na ÷ kari ÷ (a)-l(e) ÷ na^uþ] [i(r)a^l ru--r],Året efter ... födelse 1161 ... kyrkan målad BU RA ...,sv,qwen3.5-0.8B-ft_en,"Måldi, vi har gjort det, så vi har gjort det."
59,... : stin : þani : e... ... bruþur : sifa,... denna sten efter ... Seves broder,sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
60,si[h]tris : aruar[r] : litu : giera : st[a]en : yfir : auþu-l- : broþur : sin : a : finlandi : do : aglia...,"Sigtryggs arvingar lät göra stenen över Audvald, deras broder, som dog i Finland ...",sv,qwen3.5-0.8B-ft_en,"Sigrétr har gjort det, att alla av Ävulbröðr hans egna ägg i Finland hade."
61,þurulfs * sati ' stain ' uftiR ' tuka ' tuka ' sun ¶ hin * usta * kuþ ' hialbi * hans *,"Torulf satte stenen efter Tone, Tokes son, den yttersta. Gud hjälpe hans",sv,qwen3.5-0.8B-ft_en,"Härulfs hade denna sten, och tog denna. Han hade denna, och han hade denna."
62,* uikhiulmbR * auk * auţmuntr * ţai(R) * litu * raisa * sten * at * serkiR * broţur * sen * koţna *,"Vighjälm och Ödmund de lät resa stenen efter Sverker, sin gode broder",sv,qwen3.5-0.8B-ft_en,"Växlemborgs och Ävdmundr, väderna sten i Serki, brotarna sen."
63,kulefr ' u(k) ' s[i]oli ' litu ' risa ' iftiR ' ikifast ' sun [' i]arunta,"Gullev och Sjole lät resa efter Ingefast, Järunds son",sv,qwen3.5-0.8B-ft_en,"Kullfr och hans son, ha de gjort det i rätt tid."
64,...(n)untr : a : aisku : sina :,... Anund efter sin älskade,sv,qwen3.5-0.8B-ft_en,...
65,osmuntr : risþi : stin : þansi : ifiR : tuk * faþur * sin,"Åsmund reste denna sten efter Toke, sin fader",sv,qwen3.5-0.8B-ft_en,"Mönntr, det är du. Vi har dig."
66,+ sihrafr : i : flinauik : ha[n : lit : mik : gera : yfir] : si[n] : ...þur : iakaup : guþ : naþi : hans : sial : þa : uar : u[r : prim:stafr : ok : þos : sunut]ahr : en ha[n] : do,Sigraiv i Flenvike han lät göra mig över sin fader Jakob. Gud nåde hans själ. Då var primstav och söndagsruna när han dog.,sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
67,þi... ...-tu * raisa * merki * þe... ... * faþur sin *,... lät resa detta minnesmärke [efter] ... sin fader,sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
68,: freystin : reisti : stein : þensa : eftiR : haþska : faþur sin :,"Frösten reste denna sten efter Hadske, sin fader",sv,qwen3.5-0.8B-ft_en,Freystin har sten för sig.
69,...(u)n[ar] × auk × suain × raistu × st=ain × at × ton(u) × mo₫ur ...,"Gunnar och Sven reste stenen efter Tona, [sin] moder ...",sv,qwen3.5-0.8B-ft_en,(Än) den svenska översättningstexten.
70,sihuiţr : auk : suain : auk : uihielbr : auk : kyla : ţaun : litu : raisa : stain : eftiR * olaif,Sigvid och Sven och Vilhjälm och Gylla de lät resa stenen efter Olev,sv,qwen3.5-0.8B-ft_en,Så han har sina egna auktoriteter.
71,frustin : riti : stin : ₫ina : iftR : sikmut : uk : ukitRi : an ua : bur₫,"Frösten reste denna sten efter Sigmund, och mindre glad bar han bördan",sv,qwen3.5-0.8B-ft_en,Fristun och Stin har sina ägare.
72,' uaţr + auk × ţakn × auk × kunar + raistu × stain + ţana × at × haursa × foţur sin + kuţ hialbi ot hans ×,"Väder och Tägn och Gunnar reste denna sten efter Hörse, sin fader. Gud hjälpe hans ande.",sv,qwen3.5-0.8B-ft_en,(Ångstr) var hans kunnande. Han hade sina fötter. Han hade hans.
73,× kr(e)stin × let × giara × merki × eftiR × sun sen × huir sum runum riþr × hafi byniR × firiR × alah sial × suni ÷ uaR faþiR ala ×,Kristin lät göra minnesmärket efter sin son. Var och en som tyder runorna have böner för Ales själ. Sune var Ales fader.,sv,qwen3.5-0.8B-ft_en,"Krustin lägger sig här, men hans skärbar är en gång till. Han har sina rötter i Sverige. Han har sina skärbar i Sverige."
74,botildær : læt : gæra : hua(l)f þænna : ifir : sue n : dyrmoson : haraldær : stenmæstari : gærþi : {BOGILDER : LET GERA (:) HVALF : DENNA : IF IR : SVEN : DEV...OSON : AVE MARIA * GRATIA},Bothild lät göra detta valv över Sven Dyrmodsson. Harald stenmästare gjorde.,sv,qwen3.5-0.8B-ft_en,"Botildær lägger gärna denna gång, för att göra sina djarmosons. Steinnæstari haraldær, gærþi. Boðilder låter gärna, hvallf denna, ifr sven, dev...son av Maria, grati."
75,* þrikr : auk : frusti : litu : k(a)r[a * bro : a]uk * [l]itu raisa : stin at : orma : faþur : sin : koþan,"och Froste lät göra bron och resa stenen efter Orme, sin gode fader",sv,qwen3.5-0.8B-ft_en,"Þríkr, frusti, litu, karrar, bro, auk, litu raisa, stin, at orma, faþur, sin, kópan."
76,× asbiurn × auk × þiR ali × auk × urykia × raistu × stain × eftiR × þurkut + faþur * sin ×,"Asbjörn och Alle och Orökja reste stenen efter Torgöt, sin fader",sv,qwen3.5-0.8B-ft_en,"Åsinbjôrn och Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Älvi, Äl"
77,: halftan ÷ rasþi : st(a)- ...si : at : raknualt : faþur : sin : ouk : tan * bruþur sin þrutaR þiak(n)a,"Halvdan reste denna sten efter Ragnvald, sin fader, och Dan, sin broder, dugande män",sv,qwen3.5-0.8B-ft_en,Halftan har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskratt. Han har det raskr
78,"× iarlibaki × lit × raisa × stan + þina × a... ... ...kuan + han × ati ain × tabu × alan × -... ... ont hans +
× iarlabaki × lit raisa × stain × þin- at sik kuikuan × auk × þinkstaþ × þina × karþi + auk × ain ati + alt hu-(t)ari × þita +","Jarlabanke lät resa denna sten [efter sig själv] medan han levde. Han ägde ensam hela Täby. [Gud hjälpe] hans själ
Jarlabanke lät resa denna sten efter sig, medan han levde och gjorde denna tingsplats och innehade ensam detta hundare",sv,qwen3.5-0.8B-ft_en,"Här är jag, jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag har gjort det, jag har gjort det. Jag"
79,couæk a þræþr þisa ho^f : fimta mo^rk,Solveig äger dessa trådar Fem och en halv mark,sv,qwen3.5-0.8B-ft_en,Här har vi gjort denna.
80,hulmstin × auk × haosui × litu × raisa istain × iftir × iybiurn × faþur sin × auk × kiriþ × ifti,"Holmsten och Hosve lät resa stenen efter Jobjörn, sin fader, och Gyrid efter [honom]",sv,qwen3.5-0.8B-ft_en,Hulmiðin har gjort detta.
81,asm(u)(t)(r) * auk * þeR * bruþr * restu * sten * þani * eftiR * sarta * faþur * sia *,"Asmund och hans bröder reste denna sten efter Svarte, deras fader",sv,qwen3.5-0.8B-ft_en,"(Åk) ha denna sten, den svenska översättningstexten."
82,tur...rn rti * stun þansi * ufti × u(i)(s)(þ)i uis × broþu...,"Torbjörn reste denna sten efter , Svens broder",sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
83,... : eftiR : man : tau... ...,... efter den döde mannen ...,sv,qwen3.5-0.8B-ft_en,... ... ... ... ...
84,krim * risti * stin * efti * hltan * freta * sin *,"Grim reste stenen efter Halvdan, sin frände",sv,qwen3.5-0.8B-ft_en,"Krim, på ett sten, höll sig till honom."
85,i(n)ki * auk * kati... ... ... * stain * at * þtgn * -aþur * sin * koþan * kuþ * ialbi,"Inge och Kättil ... stenen efter Tägn, sin gode fader",sv,qwen3.5-0.8B-ft_en,"Här har jag kett, och jag har kett."
86,+jilsuiþ : arærde : æfte berhtsuiþe • bekun onbergigebid=daþ þær : saule-,Gilswith reste efter Berhtswith minnesmärket på en kulle. Be för hennes själ.,sv,qwen3.5-0.8B-ft_en,Jullsvið har det berget sina egna.
87,iþal-ra × lit rita stin þino + abtiR ibiurn sun sin × þaR uaR-... ...(h)... ...uain × auk arnfasta (a)uk ai-... þaiR u(a)... -uþ hialbi hons| |salu| |uk| |kuþs muþiR × runoR ritaR hu-msr,"... lät resa denna sten efter Ebjörn, sin son. De var ... Sven och Arnfast och ... de ... Gud hjälpe hans själ och Guds moder. Rätta runor högg Åsmund",sv,qwen3.5-0.8B-ft_en,"iðal-ra (h)är det rör sig om det, det är det, det är det. (h)är det rör sig om det, det är det, det är det. (h)är det rör sig om det, det är det, det är det."
88,biurn : riti stain þino : aftiR : ufriþ : auk at : un sunu sin,"Björn reste denna sten efter Ofrid och efter Unn, sina söner",sv,qwen3.5-0.8B-ft_en,Bjôrn har det rätta. Han har gjort det. Han har gjort det.
89,asmut-r... ris-- * runaR * eftiR × stein * faþurs*faþur * sin * auk * faþur * siba * ok × geiRbiarnaR × aok... ulfs * eaR * merki * mikit * at * man * koþan ×,"Åsmund ristade runor efter Sten, sin farfar, och fadern till Sibbe och Gerbjörn ... ett stort minnesmärke efter en god man.",sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
90,¤ (u)talfriþR : raisti * staina + þisa a-tR * styr * faþur : sin * (k)...þ hilbi * ant þira bratr hiuk run-R,"Odalfrid reste dessa stenar efter Styr, sin fader. Gud hjälpe deras andar. Brand högg runorn.",sv,qwen3.5-0.8B-ft_en,"(1) Talfriðr, (2) Rast, (3) Sanna, (4) Styr, (5) Fäður, sin (6) klöstir (7) hans bratr, hans run."
91,...- × r(i)(t)(a) × stin × þina × at × runul- ...-...,... resa denna sten efter Runulf ...,sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
92,: asur : auk : þai(R) ...in : | : ...,Assur och ...,sv,qwen3.5-0.8B-ft_en,Rika har sina ägare.
93,... reisa × stein × auk × k--- ... hialbi × ont × hans ×,... resa stenen och gjorde ... hjälpe hans ande,sv,qwen3.5-0.8B-ft_en,... (då) han (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (då) (d
94,kakulfr ' ok benuiþr ' litu ' rita ' sten ' iftR ooþbiarn ' sun in,"Gångulv (?) och Benvid lät resa stenen efter Ödbjörn, deras son",sv,qwen3.5-0.8B-ft_en,Kakulfr och Benuiðr har gjort sten för Boðbarns son.
95,... ...(s)(þ)i : stin : þna : iftiR : kuþmut : sun sin : þa-...,"... reste denna sten efter Gudmund, sin son ...",sv,qwen3.5-0.8B-ft_en,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...
96,þurkal : sati : stia : aft : ... ... sun : faþur : sin :,"Torkel satte denna sten efter ... son, sin fader",sv,qwen3.5-0.8B-ft_en,Tjälkall hade sina ättar. ...
97,: atuitr : raisti : stein ... at : aisi : faþur : sin : þrutaR : þiakn :,"Andvätt reste denna sten efter Est, sin fader, en dugande man",sv,qwen3.5-0.8B-ft_en,"Ange endast den svenska översättningstexten. Inga etiketter, förklaringar eller extra text."
98,kal|i| |l|it hkua heli ţisa iftiR * suni sina toa * auk ţau ikiţora * bR- (a)ina kiarţu mukit mirki furiR arkum mani,"Kale lät hugga dena häll efter sina tvĺ söner och han och Ingetora gjorde en bro, ett stort minnesmärke inför mĺnga män",sv,qwen3.5-0.8B-ft_en,"Kalligott, heligt, helig. Sina trötta, sina trötta, sina trötta. Bana, sina bana, sina bana. Ännu, ännu, ännu."
99,afriţ : lit : at : suartau(a) : auk : at : iulfast : suni : sina : ok : at : askaut *,"Ĺfrid lät [hugga hällen] efter Svarthövde och efter Igulfast, sina söner,  och efter Ĺsgöt",sv,qwen3.5-0.8B-ft_en,Rikta till Sverige.
100,: sibi : auk : rusia : auk : krifi : þiR : raistu : stin : þansa : at : sluru : faþur : sin,"Sibbe och Rysja och Krifi de reste denna sten efter Slora, sin fader",sv,qwen3.5-0.8B-ft_en,"Sibis auk, Rusi-åuk, krifis åuk, Rastu-åuk, Rastis åuk, Sluru-åuk, Fäður sin."
1,tar lit : raisa : stain : þensa : eftiR : ketilhaufþa : faþur : sen : boanta : koþan ' kuþ : helbi : has : ant,"Tárr(?)/Tár(?)/Tarr(?) had this stone raised in memory of Ketilhôfði, his father, a good husbandman. May God help his spirit.",en,qwen3.5-0.8B-ft_sv,"Tär lät resa stenen efter Kettilhög, sin fader, den som gjorde denna resa"
2,$M §A [...] §B [raþ runar -pti- (h)armbraþhum] §C · k(s) · statr hoar : kuz nri §D maria iuan-,"$M §A ... §B Interpret the rune according to the grief-rows / in memory of the grieved (one) §C ... ... ... §D Mary, John(?)",en,qwen3.5-0.8B-ft_sv,"Mögdes resa runarna efter denna hord, som reste i Kuz, sin moder"
3,× hulmfriR × -it --isa × istain × þina × iftiR × biarn × buanta isin × auk × iftiR × isikat (s)un isin ×,"Holmfríðr had this stone raised in memory of Bjôrn, her husbandman and in memory of Sighvatr, her son.",en,qwen3.5-0.8B-ft_sv,"Hulmfri reste denna sten efter Björn, sin broder, och efter Isik, sin son"
4,kuþr... ... (f)aþur sin · fur · hfila · hn · til · iklans · kuþ halbi · sil hns,Guð-... ... his father. He competently travelled to England. May God help his soul.,en,qwen3.5-0.8B-ft_sv,Gud ... sin fader ... efter Hjalp ... till Iklans Gud Halbi ... sil hans
5,[kuþriuin · lat · rita · stin · at inkimuntr faþur · sin],"Guðbjôrn had the stone erected in memory of Ingimundr, his father.",en,qwen3.5-0.8B-ft_sv,"Gudtrion lät resa stenen efter Ingjuman, sin fader"
6,...n · auk × kulauh × au... ... + þan + a-...,... and Gullaug and ... that ...,en,qwen3.5-0.8B-ft_sv,...n och guld och ...
7,he(l)ga : sati : stin : þana : at : eumunt : bur:uþur,"Helga placed this stone in memory of Eymundr, (her) brother.",en,qwen3.5-0.8B-ft_sv,"Hjalda satte denna sten efter Eumund, broder"
8,[... uaR · tauþr × i austr·uih- ...],... died on the eastern route ...,en,qwen3.5-0.8B-ft_sv,...
9,[... ...sa · stain · at · suarth... ...],... the stone raised in memory of Svarthôfði ...,en,qwen3.5-0.8B-ft_sv,...
10,a^ndres : p + farmaðr +,Andrés the priest. Farmaðr.,en,qwen3.5-0.8B-ft_sv,Andres þarfar
11,[... -k · --n · sun · suta : ---... ¶ ... aft : þurþ : bruþur ...],"... ... ... Sóti's son ... ... in memory of Þórðr, brother ...",en,qwen3.5-0.8B-ft_sv,... sinne ...
12,tusti × (r)...(i) ...tin × efti(R) kuno × mak × sin × þ... ...---s × ... × uistar- × uar- ...,"Tosti raised the stone in memory of Gunni, his kinsman-by-marriage ... ... ... was westwards ...",en,qwen3.5-0.8B-ft_sv,"Tustie ... sten efter Kuno, sin man ... ..."
13,... ...fr ' lit ' reisa ' steina ' efti- seuar ' faþur ' s-n ' goþan ',"... ... had the stones raised in memory of Sævarr, his/her good father.",en,qwen3.5-0.8B-ft_sv,"... reste denna sten efter Steinar, sin fader, Gud"
14,...-k lun-a : -... ...(a)lbi · siao- ...,... may help the soul ...,en,qwen3.5-0.8B-ft_sv,... lund ...
15,[... iftiR biurn bunta sin kuþan kuþ hialbi ant has],"... in memory of Bjôrn, his/her good husbandman. May God help his spirit.",en,qwen3.5-0.8B-ft_sv,"... efter Björn, denna sten efter Gud, Gud hjälpe hans hustru"
16,[· rauþr · auk · biarn · litu · raisa · stein · eftR · mak sin · sikat · koþ hialbi ont hns ·],Rauðr and Bjôrn had the stone raised in memory of their kinsman-by-marriage Sighvatr. May God help his spirit.,en,qwen3.5-0.8B-ft_sv,"Raud och Björn lät resa sten efter Makk, sin son, och hjälpa hans hustru"
17,... ...-rimar : litu : r... ... sin ×,... Grímarr(?) had (the stone) raised/erected ... their ...,en,qwen3.5-0.8B-ft_sv,... sin ...
18,× iarlibaki × lit × raisa × stan + þina × a... ... ...kuan + han × ati ain × tabu × alan × -... ... ont hans + §B × iarlabaki × lit raisa × stain × þin- at sik kuikuan × auk × þinkstaþ × þina × karþi + auk × ain ati + alt hu-(t)ari × þita +,"Jarlabanki had this stone raised in memory of himself while alive. He alone owned all of Tábýr. May God help his spirit. §B Jarlabanki had this stone raised in memory of himself while alive, and made this Assembly-place, and alone owned all of this Hundred.",en,qwen3.5-0.8B-ft_sv,"Iarlibjaki lät resa denna sten efter Gunnar, hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efterman, och hans efter"
19,--- ¶ akla + kala + laka + ¶ --o-imi(k)(l)(i)(i),"... agla gala laga ('agla' = Thou art strong in eternity, Lord) ...",en,qwen3.5-0.8B-ft_sv,Åkla och Lade lade denna om
20,$M auæ : ma^ria : gra^kia : plena ...,$M Hail Mary full of grace ...,en,qwen3.5-0.8B-ft_sv,M avä mörja gräkka plena
21,× kaR : reþi sin : eti : bui : uiburk uaR : muþR : snuR : fatriþ : ----,Geirr erected the stone in memory of Búi. Vébjôrg was (his) mother. [Was his] daughter-in-law Fastríð(?) ...,en,qwen3.5-0.8B-ft_sv,"Gore reste denna sten efter Björk, som var sin fader"
