Sample_ID,Source,Reference,Target_Language,Model,Prediction
88,þurkl × auk + kisl + -itu + rais- ... þian + iftR + faþur sn + kans- ku- hialbi ant hans,Þorkell and Gísl had this stone raised in memory of their father Gansi(?)/Knasi(?). May God help his spirit.,en,qwen3.5-4B-ft_multi-lang_20_epochs,"Þorkell and Gísl had this stone raised in memory of their father, Gagnr's brother. May God help his spirit."
89,biarn · li(t) ... ...- · ul- -(o)(r)oþur · sen ·,"Bjôrn had ... ... Ulfr, his brother.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Bjôrn had ... ... ... Ulfr(?), his brother."
90,[tiarfR · raisti · stain : þinsa : at : irim : faþur : sin : kuþan :],"Djarfr raised this stone in memory of Grímr, his good father.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Djarfr raised this stone in memory of Herimr, his good father."
91,[huitr ok| |karl ouk ulf l...u ...ris...],Hvítr and Karl and Ulfr(?) had ...,en,qwen3.5-4B-ft_multi-lang_20_epochs,<huitr> and Karl and Ulfr had ... carved.
92,... ...arl ' uk ihulbiurn ' litu rita stono þisa ' uk| |kirua bru þisa ' at iafur faþur si... ... (h)ialbi ont hos,"... Karl and Ígulbjôrn had these stones erected and this bridge made in memory of Jôfurr, their father ... may help his spirit.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"... Karl and Ígulbjôrn had these stones erected and this bridge made in memory of Jôfurr, their father. May God help his spirit."
93,[...-R lit ' r...] ... ...- ÷ sina ÷ k...,... had (the stone) raised/erected ... ... their/his ...,en,qwen3.5-4B-ft_multi-lang_20_epochs,... had ... ... their ...
94,[as]kil : lit : rita : stin : þa[na · -f-]- : u[n]-- : faþur : [si]n [-u-]a : kuþ[an],"Áskell had this stone erected in memory of ... his father, a good husbandman.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Áskell had this stone erected ... his father, a good husbandman."
95,þruntr × risti + tsin × þinsa + aftiR · þurtsin [faþ](u)r sin,"Þróndr raised this stone in memory of Þorsteinn, his father.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Þróndr raised this stone in memory of Þordís, his father."
96,fastkaiR fastlauk at sun sin litu (h)akua at nefkair,"Fastgeirr (and) Fastlaug had (the stone) cut in memory of Nefgeirr, in memory of their son.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Fastgeirr, Fastlaug, (and) in memory of their son, they had (the stone) cut in memory of Neifgeirr."
97,o^not^r : a mik : a ho^no^m,Ônundr of Hornar owns me.,en,qwen3.5-4B-ft_multi-lang_20_epochs,Ónótr owns me. Own me.
98,tuki : ri(s)-- ¶ -tin : þansi : ift ¶ þurstin : sin ¶ -(r)uþur : nuk ¶ igi : sin : faþu-,"Tóki raised this stone in memory of Þorsteinn, his brother, and Ingi, his father.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Tóki raised this stone in memory of Þorsteinn, his brother and Ingibrígn/Egill(?)/Ingibjôrn(?), his father."
99,[× sibi × auk × irmuntr × auk × þoriR × litu × raisa × stain × iftiR × s(u)... ... ...-- (h)(a)n · to × austr × sun × kismuntaR],"Sibbi and Ernmundr and Þórir had the stone raised in memory of ... ... ... He, Gísmundr's son, died in the east.",en,qwen3.5-4B-ft_multi-lang_20_epochs,"Sibbi and Ernmundr and Þórir had the stone raised in memory of ... ... ... He died in the east, Gísmundr's son."
100,... stin : þinsi : i--iR : un...,... this stone in memory of ...,en,qwen3.5-4B-ft_multi-lang_20_epochs,... this stone in memory of ...
1,[hualf : lit ... ufir : tar : fadur : simun ...],... had the vault [made] ... over their father Símon ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,Gjallver had (this) over (to) pay (to) his father Gunnarr ...
2,...(a)lui : lit * kira : kubl : ifti... ... burþur : ulfs * þiR * a(u)... ... (m)iþ * ikuari : o : sirk*la(t)...,...-vé had the monument made in memory of ... Ulfr's brother. They in / to the east ... with Ingvarr in Serkland.,de,qwen3.5-4B-ft_multi-lang_20_epochs,...-vé had the monument made in memory of ... Ulfr's brother. They ... together with Ingvarr in Serkland.
3,þat ik uk (M) nona ¶ snonk=uk(t)(i)unf(i) ¶ sak a=rf hit(r)k ¶ þik,... ... ... ... ... ... ... ... ... …,de,qwen3.5-4B-ft_multi-lang_20_epochs,That I and ... ... cut ... on the cross ... to you.
4,§A nasi × auk : þair : bruþr : raistu : stain : þisa ×,"§A Nasi/Nesi and his brothers raised this stone §B in memory of Jarl, their good father, and made the bridge as thanks to God.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§A Nasi/Nesi and his brothers raised this stone §B in memory of Ólafr, their kinsman-by-marriage, a good man."
5,[(n)...i...iukaR : auk : biorn : auk : farulfi : þiR : litu : risa : stan : aftiR * aka : faþur : sin * hat : uaR : uskul * þik : þRa *],"... and Bjǫrn and Farulfr, they had the stone raised in memory of Áki, their father. He was ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,"... and Bjǫrn and Farulfr, they had the stone raised in memory of Áki, their father. He was <uskul> thus named."
6,§A ...r × ok × e...,§A ... and ... §B ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... and ... §B ...
7,k-na : let : legia : st¶in : þensi : auk : tuki :,Ginna(?)/Gína(?) had this stone laid and (i.e. with) Tóki.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Ganna had this stone laid and made.
8,§A (m)a(l)(i) : es : a : s(t)ain(i) : þesu(m) : a- ...,"§A The agreement on this stone is, that ... §B half of the warping-line lie to ... §C as property and as allodial land ... ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... ... ... ... ... §B ... ... ... ... ...
9,× orikia × auk × ikul × litu × raisa × stain × ... ...biurn × faþur sin ×,"Órœkja and Ígull had the stone raised ... ...-bjǫrn, their father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Orýja/Orríka and Ígull had the stone raised ... ...bjǫrn, their father."
10,...[rn :] auk * fasti : raist=u st[a]in ** at * k(i)(l)beaurn : faþ(u)r : si(n) : [buata : þo]r[*kiai]rþ[i **],"Bjǫrn and Fasti raised the stone in memory of Ketilbjǫrn(?), their father, Þorgerðr's husbandman.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"...-rún and Fasti raised the stone in memory of Geirbjǫrn/Geirbeorn, their father, Þorgjǫrðr's husbandman."
11,§A ...þi---- (+) -ftir + foþur (:) sin (:) þurbio-...,§A ... in memory of his father Þorbjǫrn. §B ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... in memory of his father Þorbjǫrn ...
12,[... uaR * tauþr × i austr*uih- ...],... died on the eastern route ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,... and died in Østrevi(?).
13,k suntahr tir brim o=k i treta=ntu rato,K (was) the Sunday[-stave] and Tyrr the prime-stave in the thirteenth row.,de,qwen3.5-4B-ft_multi-lang_20_epochs,"I am Sunday's son, the priest of the third rank."
14,§A ... ¶ ... ¶ ... ¶ ...,§A ... ... ... ... §B ... ... ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... ... ... ... §B ... ... ... ...
15,[... ...lfa : faþur * sin : auk ...],"... (in memory of) Þjalfi(?), his father and ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,... (in memory of) .../... his father and ...
16,... : [ai](f)(t)(i)(r) * (m)(u)... * (u)…,... in memory of <mu-> ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,... in memory of … and …
17,§A ol(a)f(r) : hnaki : -... ...ra : famtan : (b)o : kan-þis... ...n(m)... ...(i)rþi : s---...,§A Ólafr the Neck ... ... fifteen estates ... ... ... ... §B all may violate Gautr(?) ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A Ólafr the Hermit ... of his kin. Both Kánniðr and Kneitr made the stone ... §B ...
18,[biriki ÷ birita ÷ batar ÷ ok ÷ akhi ÷ kyrþi kirkuh ÷ asur ÷ ok ÷ skuli ÷ ok ÷ þorþr ÷ ok ÷ ku=nar ÷ i siua---sta ÷],May Birita save (us). Pétr and Áki made the church. Ôzurr and Skúli and Þórðr and Gunnarr in Sigvaldstaðir.,de,qwen3.5-4B-ft_multi-lang_20_epochs,"Bergikki/Bjerkiki (I) raised in memory of Ásmarr/Ásmr the church, (and) Áskell/Áskulfr cut (the) cross (and) Skúli and Þóðr and Gunnarr in Sýkjaheiðr."
19,þo=rir * ræist * runa=r * þessa=r * þan * olaus*mess*o=æpþa=n ¶ ...r han * fo=r * he=r um ¶ ÷ bæþe= =ge=rþo= =no=(r)ne=r * uæl * o=k * il=la * mikla * møþe ¶ g skapaþu * þær mer,"Þórir carved these runes on the eve of Olaus-mass, when he travelled past here. The norns did both good and evil, great toil ... they created for me.",de,qwen3.5-4B-ft_multi-lang_20_epochs,Ólafr's mass read these runes when he travelled ... Both the Lord and the great Mother made (this) for me.
20,+ BONDO FRISO ME FECIT | ESGERVS RØTH ME FECIT : FIERI | fuþorkhniastblmy---,"Bondo (the) Frisian made me, Esgervs Red had me made. Golden numbers.",de,qwen3.5-4B-ft_multi-lang_20_epochs,Bondo the Frisian made me. Esgir the Red made me. fuþorkhniastblmy...
21,[stoþi * auk * sihtiarfr *  þorker * lit]u * ris[t]a * stin at * aistu[lf * b]roþu[r *] (s)in [sun þorkerþa],"Stóði and Sigdjarfr and Þorgerðr had the stone carved in memory of Eistulfr, their brother, Þorgerðr's son.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Stóði and Sigdjarfr and Þorgautr had the stone raised in memory of Eistulfr, their brother, Þorgautr's son."
22,þoriR × lit hakua stain at * binu fiþur sin × ketilu[i × at × b]onta sin ×,"Þórir had the stone cut in memory of Bína(?), his father; Ketilvé in memory of her husbandman.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Þórir had the stone cut in memory of Bínna, his father; Ketilgeirr in memory of his kinsman."
23,+ annus * inkannacionis : domini : millesimus * ducentisimus : tris=cesimus : oktauus : erat : fakta * ak kampana : bero : s=crp*sit,Anno incarnationis Domini millesimo ducentesimo tricesimo octavo erat facta hæc campana. Bero scripsit.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Im Jahr 1808 unserer Zeitrechnung war die Glocke geschmiedet. Erge (erz) (und) Kampana. Geborn (erz).
24,§A kruhs markus (s)u--io-(b) ¶ --(u)(h)(s) (m)aþ(e)(u)s -- §B (k)ruhs iohanæs ¶ (k)ruhs (l)(u)k-- --,"§A Crux, Marcus, ... crux, Matthæus, ... §B crux, Johannes, crux, Lucas …",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§A Crosses: Markos, Matthew's, John's, Luke's. §B Crosses: John, Luke's, Luke's(?)."
25,[* iskirun * harþiR * totiR * lit * risti * runiR * ati * sik * sialfan * hn * uil * austr * fara * auk * ut * til * iursala * fair * risti * runiR *],"Ingirún(?) Harðr's daughter, had the runes carved in memory of herself. She wants to travel to the east and abroad to Jerusalem. Fótr(?) carved the runes.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Ískerunr (and) Harðr (and) Dótti (or Dórr), they carved the runes. Own them shall the soul pay. He will travel east and go to England. Óðr/Fáir carved the runes."
26,[isifara · auk · k... ... ...-r · sin · hon tu i krikum],<isifara> and ... ... their … He died in Greece.,de,qwen3.5-4B-ft_multi-lang_20_epochs,<isifara> and ... ... his ... he died in Greece.
27,biarfaa : statu : sis[o] stain ¶ hakbiarn :  bruþr  ¶ ruþuisl : austain : imuar ¶ is af[a] : st[ai]n[a] : stata : aft : raf[a] ¶ su[þ] furi : ru[f]staini : kuamu ¶ uit i aifur : uifil ¶ [ba]uþ [u=m],"Hegbjǫrn raised this stone glaring (and his) brothers Hróðvísl, Eysteinn, <-muar>, who have had stones raised in memory of Hrafn south of Rofstein. They came far and wide in Eifor. Vífill bade ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Bjǫrn placed this stone. Hekkbjǫrn, Hróðvísl's brother, raised (it). Ásviðr(?) is the owner of the stone, in memory of Ráfr(?). In the furthest north, the rune-stone is in the valley of the sea. God will save (his) soul."
28,[turi : sati : stin : þonsi : aftir : askut : bruþur : sin : iar : barþi : iattin : þikra : i : iatustun : auk : brunia : fik : harþa : kuþan *],"Dýri(?) placed this stone in memory of Ásgautr, his brother, who lived(?) in Jǫtunstaðir(?) and Brúni, a very good valiant man.(?)",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Dýri placed this stone in memory of Ásgautr, his brother. He fought in the east and in the west; he killed a very good ""brun""."
29,...[(n) '] uk ' ihul ' uk ' gisl ' uitr ' li... …,... and Ígull and Gísl (and) Eyndr(?) had ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,"... and Ígull/Ígul and Gísl of Eyjarr/Eygg(?), they ... ..."
30,--rþr * ris-- * kuml * þe... ... ...-aþis * o * eklanti,Þórðr raised this/these(?) monument(s) ... met his end in England.,de,qwen3.5-4B-ft_multi-lang_20_epochs,... these monuments ... met on the edge of the heathland.
31,§P [katil × risti × sten × efti sin broþur : nahhar stens su- +],"Ketill raised the stone in memory of his brother Nagr(?), Harðsteinn's son.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§P Ketill raised the stone in memory of his brother, <stens> son, §Q Ketill raised the stone in memory of his brother, Njarr, Stenn's son."
32,[+ butulfr : ... : ...s...r : butuiþr : ok : iakaupr : ok : olafr : ...],Bótulfr ... ... Bótviðr and Jakobr and Ólafr ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,Bótulfr ... Bótvíðr and Jakobr and Ólafr ...
33,× fastbiurn × lit rita × stain × iftiR mintil × faþurR sin,"Fastbjǫrn had the stone erected in memory of Myndill, his father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Fastbjǫrn had the stone erected in memory of Myndill, his father."
34,§A pa=l æi(n)(a)=(r)so=n : ræist : run(a)=(r) (:) þæs...,§A Páll Einarr's son carved these runes §B ... this stone in memory of ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A Páll of Einarsveinn carved these runes. §B ...
35,* ali : lakþi : stin : þasi : uftiR : uþu : kunu : s... ...u : harþa : kuþa,"Áli/Alli laid this stone in memory of Auða, his wife ... very good.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Áli laid this stone in memory of Auði, his wife ... a very good woman."
36,--ti- + karþi × br(u) + þasi + a-tiR + hemkil + auk * siba sunu × sina,"<--ti-> made this bridge in memory of Heimkell and Sibbi, her sons.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"... made this bridge in memory of Hemkell/Hemkell and Sibbi, her sons."
37,Side A : tuki : r-... : br--... Side B ...-s-…,Tōki …,de,qwen3.5-4B-ft_multi-lang_20_epochs,Tóki raised ... ...
38,§A ... ¶ ... §B ... ¶ …,§A ... ... §B ... …,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... ... §B ... ...
39,+ aslagr : pr(e)str * reit * runa=r þessa=r,Áslakr the priest wrote these runes.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Áslagmr the priest carved these runes.
40,h[outi]an [* auk * asur * þair * litu *] (r)aisa * merki * þisa * at [*] (u)l[f] * faþur * sin *,"<houtian> and Ôzurr, they had these landmarks raised in memory of Ulfr, their father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Þorsteinn/Þorfaun/Þorsteinn and Ôzurr, they had these landmarks raised in memory of Ulfr, their father."
41,§A -uki : os^a : b : r^aisþ^a : u^ar : aft : -^t-a^þ : -(i)- : nafis §B : þo : is : o(s)(i) : --- : þ^aþa^n : (a)(u)- -u^a : staina : þisa : -----,§A ... §B …,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... ... ... ... ... ... ... ... ... §B ... ... ... ... ... ... ... ...
42,tu-iR : resþi : sta... ... unþik : bru-ur : sin :,"Tólir/Dóttir raised the stone ... Óníðingr, his/her brother.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Tórir raised the stone ... Ónúngeirr, his brother."
43,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.,de,qwen3.5-4B-ft_multi-lang_20_epochs,a	b	c	d	e	f	g	h	i	k	l	m	n	o	p	r	s	t	u	v	y	.	þ	.	.	.
44,× þorkis[l] -uk × þorstin auk × uibiarn × auk × olifr × --tu × raisa × stin × eftiR × þorbiarn × faþur × sin,"Þorgísl and Þorsteinn and Vébjǫrn and Óleifr had the stone raised in memory of Þorbjǫrn, their father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Þorgísl and Þorsteinn and Vébjǫrn and Ófeirr/Ófeigr had the stone raised in memory of Þorbjǫrn, their father."
45,[kalukR lit × risa × stn × þina × iftR × siba · boanta sin × koes...--... faþur · s¶in han fal · s... ¶ keþfrekr],"<kalukR> had this stone raised in memory of Sibbi, her husbandman ... her father. He fell south(?) …",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Gullaugr had this stone raised in memory of Sibbi, her husbandman. Gœsr(?), her father, ..."
46,§A + tak ' hiR krist * (e)yratr * hafir * kart ' klukhera * sun ' amen,"§A Thank-you(?), Lord(?) Christ. Eyrhvatr(?) has made, son of the organist. Amen. §B Jubilant.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§A Take(?) here(?) Christ. Hafir made. The son of Amm(?), who coloured §B the runes."
47,§A d=um * das : ka=rus * e=ris : da=re : des--,"§A As long as you give, you will be held dear; if you abandon giving, §B you will be despised.",de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... ... ... ... §B ... ... ... ...
48,[× aist]r × lit × [ra... ... ... suart×haufþa × faþur] ...,"Eistr had … raised in memory of Svarthǫfði, his father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Eistr had raised ... ... Swarthhofti, father ..."
49,bosi : tlhi ¶ kirki ¶ bosi : ta=lh`þ´i sten ¶ til skatma ¶ kirkiu,Bósi shaped the church. Bósi shaped the stone for the church of the inhabitants of Skatelöv.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Bósi the lame made a church. Bósi the lame coloured (i.e. painted) the stone for the chapel-church of Skatmunde.
50,baki : fulk(s)tin þiR : raisþu : stin : þan:si : at : faþur : sin kitilhafþa þ=r=u=t=a=R= =þ=i=a=k=n uit,"Banki/Baggi (and) Folksteinn, they raised this stone in memory of their father Ketilhǫfði, a Þegn of strength. ...",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Bogi (and) Folkhjalt, they raised this stone in memory of their father Ketilhǫfði ... ... ... ..."
51,riuiþr : risiþ : sti : þasi : auftiR : kirm : su : sin : miuk : kuþan : trik :,"<riuiþr> raised this stone in memory of Grímr, his son, a very good valiant man.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Ríviðr raised this stone in memory of Grímr, his son, a very good ""miuk"". Trygg/Divided(?)."
52,auþa : auk : ika * auk * erintis * þriþi * hafa * muþk-... -þ um * karua * stain ra--... itiR * suain * faþur : sin * auk * at kuþfast * bruþr * sin * han uaR : sun : auþuR,"Auða and Inga and Erindís as the third, the mother and daughters have (achieved) the feat of making and raising(?) the stone in memory of Sveinn, their father, and in memory of Guðfastr, their brother. He was Auða's son.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Auða and Inga and Erindr the Hove, mother and ... ... ... the stone ... in memory of Sveinn, their father, and in memory of Guðfastr, their brother. He was Auðvr's son."
53,...--- × lagþu × s... …,... laid the stone ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,... laid the stone(?) ...
54,a=u=æ ÷ maria ÷ iæssus + {ANNO : DOMINI : MO : CCCO : XLO : QUINTO : DECIMO : SEPTIMO : KLAS : AUGUSTI : CURATO : ECCLEIE : DOMINO : OLAUO : TUTORIBUS : ECCLEIE : GEDSTAUO : ET : NICHOLAO : HAQUINUS : FUDIT : HANC : CAMPANAM : MAGNO : REGE : SUECIE : DNO : SIGGONE : EPISCOPI : SCARENSI} : +,Ave Maria Jesus. {Anno domini millesimo trecentesimo sexagesimo quinto decimo septimo kalendas augusti curato ecclesiae domino Olauo tutoribus ecclesiae Gedstauo et Nicholao Haquinus fudit hanc campanam Magno rege Sueciae domino Siggone episcopo Scarensi.},de,qwen3.5-4B-ft_multi-lang_20_epochs,"Hail Mary, (full of) grace. {Anno Domini MCCCXLV, die decima septima augusti, curato ecclesie domino Olauo, tutoribus ecclesie Gedstauo et Nicholao, Haquinus fecit hanc campanam, magno rege Suecie domino Siggoni episcopo scarensi.}"
55,osfriþr : risþi : stin : þonsi : eftiR : osgiR : hrþa : kuþan : trek : buta * sin,"Ásfríðr raised this stone in memory of Ásgeirr, her husbandman, a very good valiant man.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Ásfríðr raised this stone in memory of Ásgeirr, her husbandman, a very good valiant man."
56,§A + esse krucem tomini fugite pa=rtes atu=erse : uicit leo * de tribu iuta ratiks ta=uit,"§A Behold the cross of the Lord; flee, you hostile powers. The lion of the tribe of Juda, the root of David, has conquered. §B Four letters on the forehead-plate that Aaron bore on his forehead, Jesus Christ. §C Mark, Matthew, Luke, John. §D Tetragrammaton. Alpha and Omega.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"§A Eat the cross of the Lord! Flee, parts of the devil! The lion has cried from the tribe of Jacob. The serpent has shrieked. §B ..."
57,§A f... ¶ ...ku-... ¶ ...-kas--... ¶ ...-kh--...,§A ... ... ... ... §B ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A ... ... ... ... §B ... ... ...
58,Side A ...(k)hniistmlR Side B n,[fuþor]khn[ia]s[tb]lmR …,de,qwen3.5-4B-ft_multi-lang_20_epochs,…
59,iþinui ' uk ' austain ' uk ' ulfr ' uk * ol(a)[fr * litu * raisa * s]tain * iftiR hal(f)tan faþur sin,"Heðinvé and Eysteinn and Ulfr and Ólafr had the stone raised in memory of Halfdan, their father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Þeynvi/Þjǫnvi and Eysteinn and Ulfr and Ólafr had the stone raised in memory of Halfdan, their father."
60,...-ta : bain : uas * (i)-(u)--...,This bone was ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,... his wife was …
61,§A (b)isi * sati : st[(n)] : þisi : iftiR : þurkut : u----þi : faþur,"§A Bisi placed this stone in memory of Þorgautr ... his father. §B And Gunna, both. Thistle, mistletoe, casket.",de,qwen3.5-4B-ft_multi-lang_20_epochs,Bísi placed this stone in memory of Þorgautr ... father.
62,× ilturi × lit × raisa × stin × eftiR × sukiR × faþur × sin × kuþ × hialbi * ant * ahns ×,"<ilturi> had the stone raised in memory of Siggeirr/Seygeirr, his father. May God help his spirit.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Illuré had the stone raised in memory of Sighrǫr/Sveigr, his father. May God help his spirit."
63,§A · anut · ... ...-n · sin · uk ifti(R) ... ...þa ·,ENG: Ônundr ... his son and in memory of ... ... his => §A Ônundr ... his son and in memory of ... ... §B ... …,de,qwen3.5-4B-ft_multi-lang_20_epochs,§A Ônundr ... his spirit and in memory of ... his spirit. §B ... spirit.
64,+ kuþluk * lit ... ... ... ...a × sun * sin * auk * at * sik * sialfa * han * to * a lank*barþa*l--ti *,"Guðlaug had the stones raised in memory of Holmi, her son, and in memory of herself. He died in Lombardy.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Guðlaug had ... ... ... her son, and in memory of herself. He died in England(?)"
65,[anuntr ' uk ' þorbiarn ' li-u * rita sitn yftiR * katelmunt * bruþur],"Ǫnundr and Þorbjǫrn had the stone erected in memory of Ketilmundr, (their) brother.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Ônundr and Þorbjǫrn had the stone erected in memory of Ketilmundr, (their) brother."
66,§A þa : ræist : mik : oa=k : ræisti ¶ [: a]mundi : o=rmstæins:a:sun : a : sot=range,§A Ámundi Ormsteinn's son of Sótrangr carved and raised me then. §B The border-mark is from here east into Langaforsinn. §C fir §D ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,"§A Ámundi Ormsteinn-á-sun of Sótterangr carved me, and he did §B as a memorial-stone."
67,... : þensa : iftir : eskil : (b)(r)-(þ)... …,"... this in memory of Áskell, brother …",de,qwen3.5-4B-ft_multi-lang_20_epochs,"... this in memory of Áskell, (his) brother ..."
68,+ suain + auk + biarn × auk × ikulfastr × litu × raisa × stin × eftiR × ikul × faþur × sin ×,"Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father."
69,[+ hkir : rullis : raneulfr : sniaual... ...],Here rests(?) Randulfr(?) Snjóvaldr's ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,Hegrim cut the runes ...
70,stifatr : sati : stin : þani : efti(r) …,Styfjaldr(?) placed this stone in memory of ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,Steinnfriddr(?) placed this stone in memory of ...
71,[hulRstan : lit : kera : mer-... ...lf sun sin *],Holmsteinn had the landmark made ... his son.,de,qwen3.5-4B-ft_multi-lang_20_epochs,"Holmsteinn had the landmark made ... -self/...-son, his son."
72,auþbiarn : lit : reisa : stein : ...----... hialbi sialu * has,Auðbjǫrn had the stone raised ... May (God) help his soul.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Auðbjǫrn had the stone raised ... May God help his soul.
73,rehinmoþ : læt * gæra : hualf : ifir * gunnar : æsbeorna=r * so=n : ¶ {HARALDVS : ME : FECIT : MAHISTER ¶ REGINMOT * LET * GERA * HVALF :¶ IFIR : GVNNAR : ESBEORNAR : SON},Reginmóð had the vault made over Gunnarr Ásbjǫrn's son. {Haraldus me fecit magister. Reginmóð had the vault made over Gunnarr Ásbjǫrn's son.},de,qwen3.5-4B-ft_multi-lang_20_epochs,Reginmóð had this vault made over Gunnarr Ásbjǫrn's son. {Haraldus master of me made ... ... ... ... ... ...}
74,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ,de,qwen3.5-4B-ft_multi-lang_20_epochs,a	b	c	t	e	f	g	h	i	k	?	m	n	o	k	m	r	s	d	u	X	?	þ
75,[(u)tar : auk : -... ... ...þis : a=ustr × ...uk-ma],Óttarr and ... ... met his end in the east ...,de,qwen3.5-4B-ft_multi-lang_20_epochs,Óttarr and ... this east ...
76,* kiarþar + auk * ioruntr * lata ' reisa * þisa * steina * eftir * systur*suni * sina * irnmunt : auk ' ikiunt *,Gerðarr and Jǫrundr have raised these stones in memory of their sister's sons Ernmundr and Ingimundr.,de,qwen3.5-4B-ft_multi-lang_20_epochs,Gerðarr and Jôrundr had this stone raised in memory of their sister's son Ernmundr and Ingunnr (in memory of him).
77,kun(t)(k)el : sati : sten : þansi : eftiR : kunar : faþur : sin : sun : hruþa : halgi : lagþi : han : i : sten:þr : bruþur : sin : a : haklati : i : baþum,"Gunnkell placed this stone in memory of Gunnarr, his father, Hróði's son. Helgi laid him, his brother, in a stone coffin in Bath in England.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Gunnkell placed this stone in memory of Gunnarr, his father, son of Helgi. Hvalgi(?) laid him in the stone, (who) lived in Hvald(?) in Baðir, his brother."
78,[sihtia]rf ' auk humbiurn ' [auk þur](b)iurn ' þiR lit[u] r[i](t)a stin þino auk b[ru * kira at iu]n faþur * [sin],"Sigdjarfr and Holmbjǫrn and Þorbjǫrn, they had this stone erected and the bridge made in memory of Jón, their father.",de,qwen3.5-4B-ft_multi-lang_20_epochs,"Sigdjarfr and Hemmbjǫrn and Þorbjǫrn, they had this stone raised and the bridge made in memory of Jón, their father."
